N,J,Jz,magnetization,eigvec_entanglement_mean,eigvec_entanglement_std,num_states_per_rd_instance,num_rd_instances,thrown_instances
15,0.778,0.616,0.5,1.805484113518712,1.5365270404771043,643,2,2
15,0.778,0.656,0.5,1.7808019041346788,1.7808019041346788,643,2,2
15,0.778,0.697,0.5,0.0332416178052269,0.033241617797829,643,2,2
15,0.778,0.737,0.5,1.6574429600989994e-26,1.0592071022166755e-26,643,2,2
15,0.778,0.778,0.5,4.574025208862769e-13,0.0,643,1,2
14,0.01,0.01,0.0,,,343,0,2
14,0.01,0.05,0.0,0.006679206372736285,0.0,343,1,0
14,0.01,0.091,0.0,0.0027515165455021797,0.0,343,1,0
14,0.01,0.131,0.0,0.007950472150176701,0.0,343,1,0
14,0.01,0.172,0.0,0.027616069871794515,0.0,343,1,0
14,0.01,0.212,0.0,0.003514548467751856,0.0,343,1,0
14,0.01,0.252,0.0,0.021092119144945354,0.0,343,1,0
14,0.01,0.293,0.0,0.0075051479277211675,0.0,343,1,0
14,0.01,0.333,0.0,0.006867637432639379,0.0,343,1,0
14,0.01,0.374,0.0,0.05155248277228012,0.0,343,1,0
14,0.01,0.414,0.0,0.03252037831698779,0.0,343,1,0
14,0.01,0.454,0.0,0.007637222613536167,0.0,343,1,0
14,0.01,0.495,0.0,0.0038961524141515077,0.0,343,1,0
14,0.01,0.535,0.0,0.0035788991113799265,0.0,343,1,0
14,0.01,0.576,0.0,0.009043074989405405,0.0,343,1,0
14,0.01,0.616,0.0,0.006539141799214161,0.0,343,1,0
14,0.01,0.656,0.0,0.00430653601834208,0.0,343,1,0
14,0.01,0.697,0.0,0.026160535124988723,0.0,343,1,0
14,0.01,0.737,0.0,0.0075917671377196405,0.0,343,1,0
14,0.01,0.778,0.0,0.0037089900380542565,0.0,343,1,0
14,0.05,0.01,0.0,0.039567683941722324,0.0,343,1,0
14,0.05,0.05,0.0,0.10902556237130065,0.0,343,1,0
14,0.05,0.091,0.0,0.054380847257249024,0.0,343,1,0
14,0.05,0.131,0.0,0.17112634718623404,0.0,343,1,0
14,0.05,0.172,0.0,0.1409542254858669,0.0,343,1,0
14,0.05,0.212,0.0,0.14733411883984188,0.0,343,1,0
14,0.05,0.252,0.0,0.05013937506743552,0.0,343,1,0
14,0.05,0.293,0.0,0.1272932098993512,0.0,343,1,0
14,0.05,0.333,0.0,0.1594383774193328,0.0,343,1,0
14,0.05,0.374,0.0,0.2493290365167823,0.0,343,1,0
14,0.05,0.414,0.0,0.24655737436358716,0.0,343,1,0
14,0.05,0.454,0.0,0.1090413445226868,0.0,343,1,0
14,0.05,0.495,0.0,0.21192096381042652,0.0,343,1,0
14,0.05,0.535,0.0,0.13937824281387426,0.0,343,1,0
14,0.05,0.576,0.0,0.10933834841582998,0.0,343,1,0
14,0.05,0.616,0.0,0.23332693648579458,0.0,343,1,0
14,0.05,0.656,0.0,0.12276166712882507,0.0,343,1,0
14,0.05,0.697,0.0,0.12632857930806377,0.0,343,1,0
14,0.05,0.737,0.0,0.2626298350012987,0.0,343,1,0
14,0.05,0.778,0.0,0.11821305945652315,0.0,343,1,0
14,0.091,0.01,0.0,0.5946589329361307,0.0,343,1,0
14,0.091,0.05,0.0,0.23398773937855252,0.0,343,1,0
14,0.091,0.091,0.0,0.26053791643911445,0.0,343,1,0
14,0.091,0.131,0.0,0.23423111607925987,0.0,343,1,0
14,0.091,0.172,0.0,0.2918762443362146,0.0,343,1,0
14,0.091,0.212,0.0,0.5191599362931231,0.0,343,1,0
14,0.091,0.252,0.0,0.8012300720934779,0.0,343,1,0
14,0.091,0.293,0.0,0.35785412164894476,0.0,343,1,0
14,0.091,0.333,0.0,0.22816690480841373,0.0,343,1,0
14,0.091,0.374,0.0,0.2677734667142567,0.0,343,1,0
14,0.091,0.414,0.0,0.5476345693952734,0.0,343,1,0
14,0.091,0.454,0.0,0.5379777111632806,0.0,343,1,0
14,0.091,0.495,0.0,0.3514911610238228,0.0,343,1,0
14,0.091,0.535,0.0,0.5873661475412076,0.0,343,1,0
14,0.091,0.576,0.0,0.7316316015597368,0.0,343,1,0
14,0.091,0.616,0.0,0.38560182351045047,0.0,343,1,0
14,0.091,0.656,0.0,0.6218153572553728,0.0,343,1,0
14,0.091,0.697,0.0,0.6847588722159353,0.0,343,1,0
14,0.091,0.737,0.0,0.5860878066711857,0.0,343,1,0
14,0.091,0.778,0.0,0.5124650430141607,0.0,343,1,0
14,0.131,0.01,0.0,0.6463585126532494,0.0,343,1,0
14,0.131,0.05,0.0,0.2919106555975374,0.0,343,1,0
14,0.131,0.091,0.0,0.5770582853687827,0.0,343,1,0
14,0.131,0.131,0.0,0.8705334798171444,0.0,343,1,0
14,0.131,0.172,0.0,0.7967267713638605,0.0,343,1,0
14,0.131,0.212,0.0,0.9061703225321037,0.0,343,1,0
14,0.131,0.252,0.0,0.8173549467352649,0.0,343,1,0
14,0.131,0.293,0.0,0.8546230877173785,0.0,343,1,0
14,0.131,0.333,0.0,1.3312941310482902,0.0,343,1,0
14,0.131,0.374,0.0,1.1243680003038345,0.0,343,1,0
14,0.131,0.414,0.0,1.10939379180143,0.0,343,1,0
14,0.131,0.454,0.0,1.140368376450792,0.0,343,1,0
14,0.131,0.495,0.0,1.496283912607609,0.0,343,1,0
14,0.131,0.535,0.0,1.386879779677459,0.0,343,1,0
14,0.131,0.576,0.0,1.4156508658506057,0.0,343,1,0
14,0.131,0.616,0.0,1.3583432950129317,0.0,343,1,0
14,0.131,0.656,0.0,1.2161838985220454,0.0,343,1,0
14,0.131,0.697,0.0,1.3666266941209113,0.0,343,1,0
14,0.131,0.737,0.0,1.3055853434311009,0.0,343,1,0
14,0.131,0.778,0.0,1.6089719178152722,0.0,343,1,0
14,0.172,0.01,0.0,1.0290432157799874,0.0,343,1,0
14,0.172,0.05,0.0,0.5035177402529831,0.0,343,1,0
14,0.172,0.091,0.0,0.6452863441299868,0.0,343,1,0
14,0.172,0.131,0.0,1.1341362992244304,0.0,343,1,0
14,0.172,0.172,0.0,1.4682034337222774,0.0,343,1,0
14,0.172,0.212,0.0,1.0436293286841998,0.0,343,1,0
14,0.172,0.252,0.0,2.289398181365796,0.0,343,1,0
14,0.172,0.293,0.0,1.4076518129577904,0.0,343,1,0
14,0.172,0.333,0.0,1.9277981768078984,0.0,343,1,0
14,0.172,0.374,0.0,1.9443201268941466,0.0,343,1,0
14,0.172,0.414,0.0,1.9810666708641183,0.0,343,1,0
14,0.172,0.454,0.0,2.4102869075428233,0.0,343,1,0
14,0.172,0.495,0.0,2.5221633783810495,0.0,343,1,0
14,0.172,0.535,0.0,2.589630799902881,0.0,343,1,0
14,0.172,0.576,0.0,2.4272455879422767,0.0,343,1,0
14,0.172,0.616,0.0,2.644880079300312,0.0,343,1,0
14,0.172,0.656,0.0,2.644425997125824,0.0,343,1,0
14,0.172,0.697,0.0,2.4319779253809832,0.0,343,1,0
14,0.172,0.737,0.0,2.7010980695066813,0.0,343,1,0
14,0.172,0.778,0.0,2.678955504569428,0.0,343,1,0
14,0.212,0.01,0.0,0.6130014793584505,0.0,343,1,0
14,0.212,0.05,0.0,0.9157032277157363,0.0,343,1,0
14,0.212,0.091,0.0,2.0408901697467297,0.0,343,1,0
14,0.212,0.131,0.0,1.6526276306692864,0.0,343,1,0
14,0.212,0.172,0.0,1.5266559832616449,0.0,343,1,0
14,0.212,0.212,0.0,2.45169533398468,0.0,343,1,0
14,0.212,0.252,0.0,3.137731785418118,0.0,343,1,0
14,0.212,0.293,0.0,3.219138604556977,0.0,343,1,0
14,0.212,0.333,0.0,2.5547096971534233,0.0,343,1,0
14,0.212,0.374,0.0,3.101885961934511,0.0,343,1,0
14,0.212,0.414,0.0,3.173760563585424,0.0,343,1,0
14,0.212,0.454,0.0,3.117290590120025,0.0,343,1,0
14,0.212,0.495,0.0,3.3465661731524574,0.0,343,1,0
14,0.212,0.535,0.0,3.4175812549531686,0.0,343,1,0
14,0.212,0.576,0.0,3.493013923683812,0.0,343,1,0
14,0.212,0.616,0.0,3.55926158675596,0.0,343,1,0
14,0.212,0.656,0.0,3.6251076523096244,0.0,343,1,0
14,0.212,0.697,0.0,3.557589827575691,0.0,343,1,0
14,0.212,0.737,0.0,3.5742054692111656,0.0,343,1,0
14,0.212,0.778,0.0,3.7223403786043803,0.0,343,1,0
14,0.252,0.01,0.0,0.7989571734219002,0.0,343,1,0
14,0.252,0.05,0.0,1.0974932428493527,0.0,343,1,0
14,0.252,0.091,0.0,1.616279141833491,0.0,343,1,0
14,0.252,0.131,0.0,2.5383526460534647,0.0,343,1,0
14,0.252,0.172,0.0,2.465382006594159,0.0,343,1,0
14,0.252,0.212,0.0,3.2857535568612257,0.0,343,1,0
14,0.252,0.252,0.0,3.377731369742927,0.0,343,1,0
14,0.252,0.293,0.0,3.1050061115736916,0.0,343,1,0
14,0.252,0.333,0.0,3.6467415659913285,0.0,343,1,0
14,0.252,0.374,0.0,3.624573508306513,0.0,343,1,0
14,0.252,0.414,0.0,3.6872994619611292,0.0,343,1,0
14,0.252,0.454,0.0,3.6788887571763462,0.0,343,1,0
14,0.252,0.495,0.0,3.891539256090053,0.0,343,1,0
14,0.252,0.535,0.0,3.879835146223937,0.0,343,1,0
14,0.252,0.576,0.0,3.927394778563173,0.0,343,1,0
14,0.252,0.616,0.0,3.9770711694599035,0.0,343,1,0
14,0.252,0.656,0.0,3.95827059479126,0.0,343,1,0
14,0.252,0.697,0.0,4.013173731489037,0.0,343,1,0
14,0.252,0.737,0.0,3.988542146675387,0.0,343,1,0
14,0.252,0.778,0.0,4.017254980599251,0.0,343,1,0
14,0.293,0.01,0.0,1.5687610054303398,0.0,343,1,0
14,0.293,0.05,0.0,1.5868987181520788,0.0,343,1,0
14,0.293,0.091,0.0,2.1376306815161716,0.0,343,1,0
14,0.293,0.131,0.0,3.0010320311628194,0.0,343,1,0
14,0.293,0.172,0.0,3.4966193485445056,0.0,343,1,0
14,0.293,0.212,0.0,3.5924589622593346,0.0,343,1,0
14,0.293,0.252,0.0,3.9016661200238114,0.0,343,1,0
14,0.293,0.293,0.0,3.842759610617492,0.0,343,1,0
14,0.293,0.333,0.0,3.8271353991082417,0.0,343,1,0
14,0.293,0.374,0.0,4.0219492943824635,0.0,343,1,0
14,0.293,0.414,0.0,4.041106489678915,0.0,343,1,0
14,0.293,0.454,0.0,4.099328740942457,0.0,343,1,0
14,0.293,0.495,0.0,4.098191904073859,0.0,343,1,0
14,0.293,0.535,0.0,4.079155448562425,0.0,343,1,0
14,0.293,0.576,0.0,4.123076294098542,0.0,343,1,0
14,0.293,0.616,0.0,4.131745790554443,0.0,343,1,0
14,0.293,0.656,0.0,4.1340255229219185,0.0,343,1,0
14,0.293,0.697,0.0,4.12692540398558,0.0,343,1,0
14,0.293,0.737,0.0,4.152965527590767,0.0,343,1,0
14,0.293,0.778,0.0,4.132000118590738,0.0,343,1,0
14,0.333,0.01,0.0,1.2265252484029951,0.0,343,1,0
14,0.333,0.05,0.0,2.028637388879483,0.0,343,1,0
14,0.333,0.091,0.0,2.6941949937748246,0.0,343,1,0
14,0.333,0.131,0.0,3.5251364811626806,0.0,343,1,0
14,0.333,0.172,0.0,3.938388650091732,0.0,343,1,0
14,0.333,0.212,0.0,3.940414862746029,0.0,343,1,0
14,0.333,0.252,0.0,3.9786935430308605,0.0,343,1,0
14,0.333,0.293,0.0,4.064560551696298,0.0,343,1,0
14,0.333,0.333,0.0,4.106932424640003,0.0,343,1,0
14,0.333,0.374,0.0,4.176352773212391,0.0,343,1,0
14,0.333,0.414,0.0,4.169688261483044,0.0,343,1,0
14,0.333,0.454,0.0,4.180582153234107,0.0,343,1,0
14,0.333,0.495,0.0,4.1651125576436385,0.0,343,1,0
14,0.333,0.535,0.0,4.197873385569786,0.0,343,1,0
14,0.333,0.576,0.0,4.204562655213003,0.0,343,1,0
14,0.333,0.616,0.0,4.2050423863853545,0.0,343,1,0
14,0.333,0.656,0.0,4.211081356612807,0.0,343,1,0
14,0.333,0.697,0.0,4.204158569105882,0.0,343,1,0
14,0.333,0.737,0.0,4.218384903242331,0.0,343,1,0
14,0.333,0.778,0.0,4.223554220972715,0.0,343,1,0
14,0.374,0.01,0.0,2.175240221467957,0.0,343,1,0
14,0.374,0.05,0.0,2.28467770339313,0.0,343,1,0
14,0.374,0.091,0.0,3.692824108868319,0.0,343,1,0
14,0.374,0.131,0.0,3.839600676106343,0.0,343,1,0
14,0.374,0.172,0.0,3.9870962776900454,0.0,343,1,0
14,0.374,0.212,0.0,4.157909244364056,0.0,343,1,0
14,0.374,0.252,0.0,4.139432159168221,0.0,343,1,0
14,0.374,0.293,0.0,4.155730326767539,0.0,343,1,0
14,0.374,0.333,0.0,4.1889002100618855,0.0,343,1,0
14,0.374,0.374,0.0,4.210241551770029,0.0,343,1,0
14,0.374,0.414,0.0,4.223733100988058,0.0,343,1,0
14,0.374,0.454,0.0,4.224109187464778,0.0,343,1,0
14,0.374,0.495,0.0,4.228484567054999,0.0,343,1,0
14,0.374,0.535,0.0,4.236882099499201,0.0,343,1,0
14,0.374,0.576,0.0,4.2346509153682685,0.0,343,1,0
14,0.374,0.616,0.0,4.237959479053363,0.0,343,1,0
14,0.374,0.656,0.0,4.23669079508619,0.0,343,1,0
14,0.374,0.697,0.0,4.2403963657110815,0.0,343,1,0
14,0.374,0.737,0.0,4.2341333876798615,0.0,343,1,0
14,0.374,0.778,0.0,4.241237364784594,0.0,343,1,0
14,0.414,0.01,0.0,1.958942929605388,0.0,343,1,0
14,0.414,0.05,0.0,3.1513052246040965,0.0,343,1,0
14,0.414,0.091,0.0,3.821070833342659,0.0,343,1,0
14,0.414,0.131,0.0,3.9074387041232232,0.0,343,1,0
14,0.414,0.172,0.0,4.131993422428431,0.0,343,1,0
14,0.414,0.212,0.0,4.1769282480477115,0.0,343,1,0
14,0.414,0.252,0.0,4.1838219103302245,0.0,343,1,0
14,0.414,0.293,0.0,4.219926625228987,0.0,343,1,0
14,0.414,0.333,0.0,4.236641565595705,0.0,343,1,0
14,0.414,0.374,0.0,4.2372614125922095,0.0,343,1,0
14,0.414,0.414,0.0,4.240030611559208,0.0,343,1,0
14,0.414,0.454,0.0,4.245499839765329,0.0,343,1,0
14,0.414,0.495,0.0,4.249347203834193,0.0,343,1,0
14,0.414,0.535,0.0,4.255136448158419,0.0,343,1,0
14,0.414,0.576,0.0,4.255442389202861,0.0,343,1,0
14,0.414,0.616,0.0,4.2507374234521125,0.0,343,1,0
14,0.414,0.656,0.0,4.257257147267602,0.0,343,1,0
14,0.414,0.697,0.0,4.252656195601136,0.0,343,1,0
14,0.414,0.737,0.0,4.255615141542482,0.0,343,1,0
14,0.414,0.778,0.0,4.25590817904657,0.0,343,1,0
14,0.454,0.01,0.0,2.3837951825402786,0.0,343,1,0
14,0.454,0.05,0.0,3.4425599519707455,0.0,343,1,0
14,0.454,0.091,0.0,3.9008503848084874,0.0,343,1,0
14,0.454,0.131,0.0,4.133022284523489,0.0,343,1,0
14,0.454,0.172,0.0,4.188541776242263,0.0,343,1,0
14,0.454,0.212,0.0,4.223558986654933,0.0,343,1,0
14,0.454,0.252,0.0,4.232772608493634,0.0,343,1,0
14,0.454,0.293,0.0,4.24095481235274,0.0,343,1,0
14,0.454,0.333,0.0,4.250384703348198,0.0,343,1,0
14,0.454,0.374,0.0,4.250313963106428,0.0,343,1,0
14,0.454,0.414,0.0,4.258503633421406,0.0,343,1,0
14,0.454,0.454,0.0,4.251000147065394,0.0,343,1,0
14,0.454,0.495,0.0,4.2596537579441,0.0,343,1,0
14,0.454,0.535,0.0,4.253671942362731,0.0,343,1,0
14,0.454,0.576,0.0,4.259504609880902,0.0,343,1,0
14,0.454,0.616,0.0,4.25820397105037,0.0,343,1,0
14,0.454,0.656,0.0,4.262857888176446,0.0,343,1,0
14,0.454,0.697,0.0,4.257886175151548,0.0,343,1,0
14,0.454,0.737,0.0,4.261135372267304,0.0,343,1,0
14,0.454,0.778,0.0,4.262452379680407,0.0,343,1,0
14,0.495,0.01,0.0,2.3085746999495593,0.0,343,1,0
14,0.495,0.05,0.0,3.74103602627406,0.0,343,1,0
14,0.495,0.091,0.0,4.032091754732556,0.0,343,1,0
14,0.495,0.131,0.0,4.173329485161745,0.0,343,1,0
14,0.495,0.172,0.0,4.227768043048518,0.0,343,1,0
14,0.495,0.212,0.0,4.236141280774444,0.0,343,1,0
14,0.495,0.252,0.0,4.248709902361242,0.0,343,1,0
14,0.495,0.293,0.0,4.253401414051253,0.0,343,1,0
14,0.495,0.333,0.0,4.254766802084016,0.0,343,1,0
14,0.495,0.374,0.0,4.259671496191382,0.0,343,1,0
14,0.495,0.414,0.0,4.260574386985241,0.0,343,1,0
14,0.495,0.454,0.0,4.260041012112874,0.0,343,1,0
14,0.495,0.495,0.0,4.263452714194514,0.0,343,1,0
14,0.495,0.535,0.0,4.266013863176497,0.0,343,1,0
14,0.495,0.576,0.0,4.262188000926107,0.0,343,1,0
14,0.495,0.616,0.0,4.2612079886029255,0.0,343,1,0
14,0.495,0.656,0.0,4.262121705119423,0.0,343,1,0
14,0.495,0.697,0.0,4.26276429644225,0.0,343,1,0
14,0.495,0.737,0.0,4.262880444249333,0.0,343,1,0
14,0.495,0.778,0.0,4.263963892099109,0.0,343,1,0
14,0.535,0.01,0.0,2.6439622584263063,0.0,343,1,0
14,0.535,0.05,0.0,3.7149169141274037,0.0,343,1,0
14,0.535,0.091,0.0,4.1261940288605725,0.0,343,1,0
14,0.535,0.131,0.0,4.19616738355007,0.0,343,1,0
14,0.535,0.172,0.0,4.238751072355379,0.0,343,1,0
14,0.535,0.212,0.0,4.242854976904687,0.0,343,1,0
14,0.535,0.252,0.0,4.24790157416208,0.0,343,1,0
14,0.535,0.293,0.0,4.258536961834111,0.0,343,1,0
14,0.535,0.333,0.0,4.259761866242656,0.0,343,1,0
14,0.535,0.374,0.0,4.2609738825883365,0.0,343,1,0
14,0.535,0.414,0.0,4.261832997004662,0.0,343,1,0
14,0.535,0.454,0.0,4.264355722298705,0.0,343,1,0
14,0.535,0.495,0.0,4.263745868291009,0.0,343,1,0
14,0.535,0.535,0.0,4.265439159858507,0.0,343,1,0
14,0.535,0.576,0.0,4.264849336680706,0.0,343,1,0
14,0.535,0.616,0.0,4.265319073818178,0.0,343,1,0
14,0.535,0.656,0.0,4.264342897033108,0.0,343,1,0
14,0.535,0.697,0.0,4.263940831972228,0.0,343,1,0
14,0.535,0.737,0.0,4.264376301836993,0.0,343,1,0
14,0.535,0.778,0.0,4.264738712455295,0.0,343,1,0
14,0.576,0.01,0.0,2.8289371940130965,0.0,343,1,0
14,0.576,0.05,0.0,3.5002979731909227,0.0,343,1,0
14,0.576,0.091,0.0,4.086725945185135,0.0,343,1,0
14,0.576,0.131,0.0,4.199171666032219,0.0,343,1,0
14,0.576,0.172,0.0,4.230176507858056,0.0,343,1,0
14,0.576,0.212,0.0,4.242764392728577,0.0,343,1,0
14,0.576,0.252,0.0,4.254148961402089,0.0,343,1,0
14,0.576,0.293,0.0,4.257396067658428,0.0,343,1,0
14,0.576,0.333,0.0,4.261408742553823,0.0,343,1,0
14,0.576,0.374,0.0,4.252403776168017,0.0,343,1,0
14,0.576,0.414,0.0,4.26426328924112,0.0,343,1,0
14,0.576,0.454,0.0,4.264140800631125,0.0,343,1,0
14,0.576,0.495,0.0,4.264106073652863,0.0,343,1,0
14,0.576,0.535,0.0,4.264134958513701,0.0,343,1,0
14,0.576,0.576,0.0,4.265016359328852,0.0,343,1,0
14,0.576,0.616,0.0,4.262777806943434,0.0,343,1,0
14,0.576,0.656,0.0,4.263041878184762,0.0,343,1,0
14,0.576,0.697,0.0,4.263881098086916,0.0,343,1,0
14,0.576,0.737,0.0,4.2647851649686634,0.0,343,1,0
14,0.576,0.778,0.0,4.264860451724304,0.0,343,1,0
14,0.616,0.01,0.0,2.8600414554202476,0.0,343,1,0
14,0.616,0.05,0.0,3.587137799812897,0.0,343,1,0
14,0.616,0.091,0.0,3.983869638864248,0.0,343,1,0
14,0.616,0.131,0.0,4.172714636816853,0.0,343,1,0
14,0.616,0.172,0.0,4.23551689708423,0.0,343,1,0
14,0.616,0.212,0.0,4.246318052938552,0.0,343,1,0
14,0.616,0.252,0.0,4.254181266394027,0.0,343,1,0
14,0.616,0.293,0.0,4.257557067626012,0.0,343,1,0
14,0.616,0.333,0.0,4.245993085052027,0.0,343,1,0
14,0.616,0.374,0.0,4.24238005137775,0.0,343,1,0
14,0.616,0.414,0.0,4.261232695552328,0.0,343,1,0
14,0.616,0.454,0.0,4.256973754211266,0.0,343,1,0
14,0.616,0.495,0.0,4.2551420552111985,0.0,343,1,0
14,0.616,0.535,0.0,4.256732260261387,0.0,343,1,0
14,0.616,0.576,0.0,4.260833876636649,0.0,343,1,0
14,0.616,0.616,0.0,4.2552892962020685,0.0,343,1,0
14,0.616,0.656,0.0,4.25309862431601,0.0,343,1,0
14,0.616,0.697,0.0,4.263545102977336,0.0,343,1,0
14,0.616,0.737,0.0,4.245883129527741,0.0,343,1,0
14,0.616,0.778,0.0,4.247800709023738,0.0,343,1,0
14,0.656,0.01,0.0,2.9646693386072815,0.0,343,1,0
14,0.656,0.05,0.0,3.498410810148765,0.0,343,1,0
14,0.656,0.091,0.0,3.8442334127566036,0.0,343,1,0
14,0.656,0.131,0.0,4.0739298628274305,0.0,343,1,0
14,0.656,0.172,0.0,4.208465648115638,0.0,343,1,0
14,0.656,0.212,0.0,4.22562789878072,0.0,343,1,0
14,0.656,0.252,0.0,4.24267689414553,0.0,343,1,0
14,0.656,0.293,0.0,4.247019398306645,0.0,343,1,0
14,0.656,0.333,0.0,4.215496248523683,0.0,343,1,0
14,0.656,0.374,0.0,4.204411795642418,0.0,343,1,0
14,0.656,0.414,0.0,4.250699490961511,0.0,343,1,0
14,0.656,0.454,0.0,4.25034004759004,0.0,343,1,0
14,0.656,0.495,0.0,4.241686722147076,0.0,343,1,0
14,0.656,0.535,0.0,4.223343798638931,0.0,343,1,0
14,0.656,0.576,0.0,4.253763748019381,0.0,343,1,0
14,0.656,0.616,0.0,4.213178966494118,0.0,343,1,0
14,0.656,0.656,0.0,4.207554507705048,0.0,343,1,0
14,0.656,0.697,0.0,4.2579450161301935,0.0,343,1,0
14,0.656,0.737,0.0,4.063773425763403,0.0,343,1,0
14,0.656,0.778,0.0,4.256185457402197,0.0,343,1,0
14,0.697,0.01,0.0,2.896567655362546,0.0,343,1,0
14,0.697,0.05,0.0,3.1979245127751774,0.0,343,1,0
14,0.697,0.091,0.0,3.5014346338452382,0.0,343,1,0
14,0.697,0.131,0.0,3.874943817543109,0.0,343,1,0
14,0.697,0.172,0.0,3.8751593326338014,0.0,343,1,0
14,0.697,0.212,0.0,4.101390973038196,0.0,343,1,0
14,0.697,0.252,0.0,4.181853079172066,0.0,343,1,0
14,0.697,0.293,0.0,4.1566414882224425,0.0,343,1,0
14,0.697,0.333,0.0,4.220680031004937,0.0,343,1,0
14,0.697,0.374,0.0,4.18139824091191,0.0,343,1,0
14,0.697,0.414,0.0,4.21022496826093,0.0,343,1,0
14,0.697,0.454,0.0,4.034379863388229,0.0,343,1,0
14,0.697,0.495,0.0,4.2095170723629565,0.0,343,1,0
14,0.697,0.535,0.0,4.22952950609575,0.0,343,1,0
14,0.697,0.576,0.0,4.123215301175721,0.0,343,1,0
14,0.697,0.616,0.0,4.233888284954257,0.0,343,1,0
14,0.697,0.656,0.0,4.225764023983889,0.0,343,1,0
14,0.697,0.697,0.0,4.077070509228868,0.0,343,1,0
14,0.697,0.737,0.0,4.027870688829621,0.0,343,1,0
14,0.697,0.778,0.0,4.038983173165559,0.0,343,1,0
14,0.737,0.01,0.0,,,343,0,2
14,0.737,0.05,0.0,,,343,0,2
14,0.737,0.091,0.0,,,343,0,2
14,0.737,0.131,0.0,,,343,0,2
14,0.737,0.172,0.0,,,343,0,2
14,0.737,0.212,0.0,,,343,0,2
14,0.737,0.252,0.0,,,343,0,2
14,0.737,0.293,0.0,,,343,0,2
14,0.737,0.333,0.0,,,343,0,2
14,0.737,0.374,0.0,,,343,0,2
14,0.737,0.414,0.0,,,343,0,2
14,0.737,0.454,0.0,,,343,0,2
14,0.737,0.495,0.0,,,343,0,2
14,0.737,0.535,0.0,,,343,0,2
14,0.737,0.576,0.0,,,343,0,2
14,0.737,0.616,0.0,,,343,0,2
14,0.737,0.656,0.0,,,343,0,2
14,0.737,0.697,0.0,,,343,0,2
14,0.737,0.737,0.0,,,343,0,2
14,0.737,0.778,0.0,,,343,0,2
14,0.778,0.01,0.0,,,343,0,2
14,0.778,0.05,0.0,,,343,0,2
14,0.778,0.091,0.0,,,343,0,2
14,0.778,0.131,0.0,,,343,0,2
14,0.778,0.172,0.0,,,343,0,2
14,0.778,0.212,0.0,,,343,0,2
14,0.778,0.252,0.0,,,343,0,2
14,0.778,0.293,0.0,,,343,0,2
14,0.778,0.333,0.0,,,343,0,2
14,0.778,0.374,0.0,,,343,0,2
14,0.778,0.414,0.0,,,343,0,2
14,0.778,0.454,0.0,,,343,0,2
14,0.778,0.495,0.0,,,343,0,2
14,0.778,0.535,0.0,,,343,0,2
14,0.778,0.576,0.0,,,343,0,2
14,0.778,0.616,0.0,,,343,0,2
14,0.778,0.656,0.0,,,343,0,2
14,0.778,0.697,0.0,,,343,0,2
14,0.778,0.737,0.0,,,343,0,2
14,0.778,0.778,0.0,,,343,0,2
