N,J,Jz,boundary_conditions,magnetization,algorithm,eigvec_entanglement_mean,eigvec_entanglement_std,num_states_per_rd_instance,num_rd_instances
15,0.21199,0.53516,PBC,0.5,POLFED,3.8330326816110376,0.0442142325201024,643,3
15,0.37357,0.0504,PBC,0.5,POLFED,3.037623392696711,0.0860089316610752,643,3
15,0.45437,0.45437,PBC,0.5,POLFED,4.489021607959865,0.0062651130009109,643,4
15,0.69675,0.57556,PBC,0.5,POLFED,4.470856811948089,0.0139840672261908,643,4
15,0.17159,0.09079,PBC,0.5,POLFED,0.7466330282814656,0.3336575724896417,643,3
15,0.65635,0.09079,PBC,0.5,POLFED,4.339547966521485,0.0172212435179464,643,4
15,0.73715,0.57556,PBC,0.5,POLFED,3.169305965797943,1.8306711210351363,643,4
15,0.77754,0.69675,PBC,0.5,POLFED,0.9157063041601656,1.547903705275449,643,4
15,0.69675,0.73715,PBC,0.5,POLFED,3.344226927033258,1.9308218610156933,643,4
15,0.61596,0.69675,PBC,0.5,POLFED,3.2495476737399325,1.446988032134481,643,4
15,0.49476,0.41397,PBC,0.5,POLFED,4.494412929736578,0.0011614119754375,643,5
15,0.57556,0.0504,PBC,0.5,POLFED,4.026270032054985,0.052963674497885,643,4
15,0.33318,0.69675,PBC,0.5,POLFED,4.462031916494335,0.0022146582639399,643,4
15,0.65635,0.01,PBC,0.5,POLFED,3.012032631352966,0.0243517463260507,643,4
15,0.09079,0.0504,PBC,0.5,POLFED,0.2263104269956719,0.0532295360691207,643,3
15,0.61596,0.57556,PBC,0.5,POLFED,4.495776451452143,0.0004418484597938,643,4
15,0.09079,0.61596,PBC,0.5,POLFED,0.5255856456853844,0.0826500932686734,643,3
15,0.21199,0.25238,PBC,0.5,POLFED,2.3502284459609286,0.1296751379836164,643,3
15,0.0504,0.25238,PBC,0.5,POLFED,0.1222932579593592,0.0884930588875764,643,3
15,0.77754,0.57556,PBC,0.5,POLFED,0.8772709809501292,1.5194779045356,643,4
15,0.25238,0.01,PBC,0.5,POLFED,0.6843957617160757,0.4018500051212034,643,3
15,0.01,0.37357,PBC,0.5,POLFED,0.0149770315111124,0.0070523745320216,643,3
15,0.73715,0.65635,PBC,0.5,POLFED,4.351877784994001,0.0808937123354783,643,4
15,0.57556,0.61596,PBC,0.5,POLFED,4.496065651566607,0.0004586142323642,643,4
15,0.13119,0.37357,PBC,0.5,POLFED,1.0991951154974655,0.1079368042187404,643,3
15,0.29278,0.21199,PBC,0.5,POLFED,2.619983891102298,1.8511453875068595,643,3
15,0.45437,0.33318,PBC,0.5,POLFED,4.486026158672504,0.0007425513513658,643,3
15,0.77754,0.65635,PBC,0.5,POLFED,1.7929098053632746,1.7929915707309108,643,4
15,0.61596,0.65635,PBC,0.5,POLFED,4.49559291816518,0.0004824807468497,643,4
15,0.49476,0.09079,PBC,0.5,POLFED,4.341135691825375,0.0125764751847299,643,4
15,0.0504,0.33318,PBC,0.5,POLFED,0.1223623999088496,0.0256314476320981,643,3
15,0.57556,0.01,PBC,0.5,POLFED,2.942550591605458,0.0913832111206912,643,4
15,0.73715,0.21199,PBC,0.5,POLFED,4.183861518548445,0.0485951778008467,643,4
15,0.25238,0.41397,PBC,0.5,POLFED,4.215194016562884,0.0494307837827371,643,3
15,0.53516,0.77754,PBC,0.5,POLFED,4.496307630817884,0.0007633101110491,643,5
15,0.33318,0.21199,PBC,0.5,POLFED,4.284515352298612,0.0136820097440509,643,3
15,0.45437,0.29278,PBC,0.5,POLFED,3.4219814336368497,1.838710539028139,643,4
15,0.01,0.61596,PBC,0.5,POLFED,0.0236091695195312,0.0117231261369492,643,3
15,0.69675,0.65635,PBC,0.5,POLFED,4.456673297435412,0.017957467752333,643,4
15,0.45437,0.77754,PBC,0.5,POLFED,4.494813668454772,0.0010007396558472,643,4
15,0.69675,0.0504,PBC,0.5,POLFED,3.660053468333949,0.0484421609761848,643,4
15,0.09079,0.37357,PBC,0.5,POLFED,0.5341411631668387,0.3776969053870328,643,3
15,0.21199,0.65635,PBC,0.5,POLFED,3.99830353111128,0.0360026083066578,643,4
15,0.73715,0.77754,PBC,0.5,POLFED,4.048158608597722,0.1074134453529022,643,4
15,0.73715,0.29278,PBC,0.5,POLFED,2.277553216373952,2.024991418900599,643,4
15,0.53516,0.17159,PBC,0.5,POLFED,4.478027096845902,0.002989455574859,643,4
15,0.45437,0.21199,PBC,0.5,POLFED,4.465164035731616,0.0014591861030894,643,4
15,0.57556,0.41397,PBC,0.5,POLFED,4.495883242108939,0.000138646296754,643,4
15,0.61596,0.29278,PBC,0.5,POLFED,4.491036917003196,0.001734999170584,643,4
15,0.61596,0.77754,PBC,0.5,POLFED,4.493760100798659,0.0022396646439377,643,4
15,0.77754,0.77754,PBC,0.5,POLFED,2.1713801181733128e-10,3.067347632170038e-10,643,3
15,0.13119,0.13119,PBC,0.5,POLFED,0.6886671249872341,0.1651265424493987,643,3
15,0.25238,0.61596,PBC,0.5,POLFED,4.256912349039076,0.0209521579275382,643,3
15,0.61596,0.0504,PBC,0.5,POLFED,3.948101924203802,0.087303207387527,643,4
15,0.41397,0.0504,PBC,0.5,POLFED,3.446468545192241,0.2935311071134119,643,4
15,0.73715,0.33318,PBC,0.5,POLFED,2.14373918664518,2.143873591500134,643,4
15,0.69675,0.29278,PBC,0.5,POLFED,4.4527659061611065,0.0117820460353696,643,4
15,0.29278,0.29278,PBC,0.5,POLFED,4.2298288129358905,0.0591693836667217,643,4
15,0.61596,0.33318,PBC,0.5,POLFED,4.49367914317652,0.0009736421325231,643,4
15,0.29278,0.77754,PBC,0.5,POLFED,4.352870431981096,0.1091590710596294,643,4
15,0.77754,0.0504,PBC,0.5,POLFED,9.014333647815271e-27,7.22063363544798e-27,643,4
15,0.45437,0.65635,PBC,0.5,POLFED,4.493651430689509,0.0012051689462838,643,4
15,0.73715,0.0504,PBC,0.5,POLFED,2.4752579709343085,1.3564615257785777,643,4
15,0.69675,0.77754,PBC,0.5,POLFED,3.4223744166748915,1.7352112012127376,643,4
15,0.57556,0.09079,PBC,0.5,POLFED,4.386230693932791,0.0209890381276696,643,4
15,0.69675,0.25238,PBC,0.5,POLFED,4.424583401228776,0.0253487057979573,643,4
15,0.41397,0.21199,PBC,0.5,POLFED,4.173465949699548,0.4694259145613969,643,4
15,0.61596,0.53516,PBC,0.5,POLFED,4.495433299927422,0.0003349915674332,643,4
15,0.77754,0.53516,PBC,0.5,POLFED,2.623587716985873e-07,4.544187223933167e-07,643,4
15,0.69675,0.49476,PBC,0.5,POLFED,4.475270494892573,0.0089044583785651,643,4
15,0.53516,0.57556,PBC,0.5,POLFED,3.581918228460271,1.5832814370362116,643,4
15,0.69675,0.45437,PBC,0.5,POLFED,3.379775509209229,1.88709415636574,643,4
15,0.45437,0.57556,PBC,0.5,POLFED,4.492151735779808,0.0014798068617312,643,4
15,0.53516,0.61596,PBC,0.5,POLFED,4.496899549700749,0.000531221405294,643,4
15,0.73715,0.45437,PBC,0.5,POLFED,4.340827310770437,0.0286953320515576,643,4
15,0.77754,0.25238,PBC,0.5,POLFED,1.0421117642236086,1.3671581973769296,643,4
15,0.49476,0.61596,PBC,0.5,POLFED,4.495580466470601,0.0002890346006858,643,4
15,0.61596,0.25238,PBC,0.5,POLFED,4.488607103672026,0.0014789114056112,643,4
15,0.65635,0.37357,PBC,0.5,POLFED,3.411497481537608,1.8608755136929536,643,4
15,0.21199,0.57556,PBC,0.5,POLFED,3.9198367694230662,0.0406586165423013,643,4
15,0.69675,0.53516,PBC,0.5,POLFED,4.468730945262255,0.0127785804311303,643,4
15,0.45437,0.73715,PBC,0.5,POLFED,4.494712360181001,0.0008483494059545,643,4
15,0.77754,0.49476,PBC,0.5,POLFED,0.0005555324984074,0.0009615832822955,643,4
15,0.0504,0.69675,PBC,0.5,POLFED,0.1955548230838739,0.0782715686730094,643,3
15,0.65635,0.17159,PBC,0.5,POLFED,4.451444102425018,0.0102210631357018,643,4
15,0.73715,0.49476,PBC,0.5,POLFED,4.089550445589071,0.4603871144237388,643,4
15,0.77754,0.45437,PBC,0.5,POLFED,1.7283067034909392,1.7287132760627808,643,4
15,0.61596,0.45437,PBC,0.5,POLFED,4.495337256105669,0.0003040583920916,643,4
15,0.53516,0.09079,PBC,0.5,POLFED,4.389516066513908,0.0131197556029567,643,4
15,0.41397,0.45437,PBC,0.5,POLFED,4.4865118303354485,0.0013483044766661,643,4
15,0.61596,0.01,PBC,0.5,POLFED,3.0191101737038686,0.037427768056265,643,5
15,0.53516,0.01,PBC,0.5,POLFED,2.8367192522415228,0.1135124610439039,643,4
15,0.69675,0.21199,PBC,0.5,POLFED,4.428546138522119,0.0288671237233331,643,4
15,0.0504,0.29278,PBC,0.5,POLFED,0.1973069772864065,0.0293746711239655,643,4
15,0.41397,0.49476,PBC,0.5,POLFED,4.488166109874947,0.0021367454164646,643,4
15,0.49476,0.13119,PBC,0.5,POLFED,4.440975601602709,0.0052096922151542,643,4
15,0.41397,0.25238,PBC,0.5,POLFED,4.461178038859599,0.0044285217804091,643,4
15,0.53516,0.13119,PBC,0.5,POLFED,4.447788003247509,0.0023917898468237,643,4
15,0.65635,0.41397,PBC,0.5,POLFED,3.851983570101124,1.0990368650631115,643,4
15,0.77754,0.21199,PBC,0.5,POLFED,3.744212829205685e-27,2.0119823246673267e-27,643,4
15,0.21199,0.33318,PBC,0.5,POLFED,2.2719363261801333,1.1157195167773593,643,3
15,0.41397,0.53516,PBC,0.5,POLFED,4.486775887062004,0.0005278510718528,643,4
15,0.61596,0.21199,PBC,0.5,POLFED,4.484362540832001,0.0015010338684545,643,4
15,0.29278,0.69675,PBC,0.5,POLFED,4.418039830353192,0.0043106640325145,643,3
15,0.61596,0.73715,PBC,0.5,POLFED,4.495185070747402,0.0013361338787986,643,4
15,0.57556,0.37357,PBC,0.5,POLFED,4.495176198381819,0.0005892193740767,643,4
15,0.25238,0.13119,PBC,0.5,POLFED,1.7364236637683943,0.3769735249738447,643,3
15,0.13119,0.61596,PBC,0.5,POLFED,1.4842524229138634,0.0733148643039005,643,4
15,0.41397,0.77754,PBC,0.5,POLFED,4.490440300038934,0.0016810970557726,643,4
15,0.41397,0.29278,PBC,0.5,POLFED,4.470318044770646,0.0061076247032675,643,5
15,0.73715,0.69675,PBC,0.5,POLFED,3.2366953939647525,1.8693530127074016,643,4
15,0.45437,0.53516,PBC,0.5,POLFED,4.493788596804308,0.001418490096874,643,4
15,0.29278,0.41397,PBC,0.5,POLFED,4.326025285899045,0.0222085564543801,643,3
15,0.69675,0.41397,PBC,0.5,POLFED,4.4648856088119615,0.0091271424487682,643,4
15,0.09079,0.53516,PBC,0.5,POLFED,0.5040909371200327,0.0653670779486599,643,3
15,0.65635,0.0504,PBC,0.5,POLFED,2.973446404454771,1.663551503564303,643,4
15,0.65635,0.65635,PBC,0.5,POLFED,3.655075755007021,1.444746040746545,643,4
15,0.41397,0.37357,PBC,0.5,POLFED,3.892286727254505,1.0159490354240786,643,4
15,0.53516,0.73715,PBC,0.5,POLFED,3.9509524139465184,0.9450585908450838,643,4
15,0.77754,0.41397,PBC,0.5,POLFED,0.8619026202188437,1.4928591252621406,643,4
15,0.21199,0.61596,PBC,0.5,POLFED,3.947726945664056,0.0296517031034837,643,3
15,0.09079,0.25238,PBC,0.5,POLFED,0.5075254514697004,0.0092409256041149,643,3
15,0.57556,0.77754,PBC,0.5,POLFED,4.496880270825294,0.0008204654447178,643,4
15,0.49476,0.57556,PBC,0.5,POLFED,4.495364685708868,0.0006137097333666,643,3
15,0.33318,0.41397,PBC,0.5,POLFED,4.42926054033034,0.0074763375650098,643,3
15,0.65635,0.21199,PBC,0.5,POLFED,3.7352874482278646,1.2793435539264504,643,4
15,0.13119,0.33318,PBC,0.5,POLFED,1.1120455263190392,0.2830032962475274,643,3
15,0.45437,0.17159,PBC,0.5,POLFED,4.4532115197914655,0.0104273462131377,643,4
15,0.53516,0.21199,PBC,0.5,POLFED,4.484571465075219,0.0024221191333323,643,4
15,0.49476,0.65635,PBC,0.5,POLFED,4.496003423538362,0.0005689647841564,643,4
15,0.57556,0.45437,PBC,0.5,POLFED,4.495900237794024,0.0007420032952983,643,4
15,0.73715,0.13119,PBC,0.5,POLFED,3.93894090572558,0.1041434224206782,643,4
15,0.61596,0.13119,PBC,0.5,POLFED,3.5224942352754405,1.6183569723976816,643,4
15,0.45437,0.37357,PBC,0.5,POLFED,4.399820014768083,0.1520898138543462,643,4
15,0.69675,0.09079,PBC,0.5,POLFED,4.059405093382664,0.0395227806804071,643,4
15,0.57556,0.25238,PBC,0.5,POLFED,4.491961011934398,0.0003638226278138,643,3
15,0.57556,0.49476,PBC,0.5,POLFED,4.496266986777138,0.0002654176857058,643,4
15,0.65635,0.73715,PBC,0.5,POLFED,3.665751754719288,1.426788526039212,643,4
15,0.33318,0.09079,PBC,0.5,POLFED,2.6156621628552976,1.5400904847498602,643,4
15,0.65635,0.57556,PBC,0.5,POLFED,4.4926735346011055,0.000869067508296,643,4
15,0.73715,0.09079,PBC,0.5,POLFED,3.686714474069546,0.1334987030645945,643,4
15,0.61596,0.09079,PBC,0.5,POLFED,4.368775583547581,0.0284132973127327,643,4
15,0.77754,0.09079,PBC,0.5,POLFED,1.630210646910315,1.4625166342114893,643,4
15,0.57556,0.53516,PBC,0.5,POLFED,4.085691353520285,0.7117752382292097,643,4
15,0.49476,0.21199,PBC,0.5,POLFED,3.4715106236625264,1.7506144015725054,643,4
15,0.49476,0.53516,PBC,0.5,POLFED,4.495770124217223,0.0001452533169776,643,4
15,0.57556,0.21199,PBC,0.5,POLFED,4.487795590815579,0.0004361768117703,643,3
15,0.53516,0.45437,PBC,0.5,POLFED,4.495655728975773,0.0011841319169611,643,4
15,0.41397,0.09079,PBC,0.5,POLFED,4.141605958363845,0.090218045354922,643,4
15,0.41397,0.01,PBC,0.5,POLFED,2.183692774427425,0.2486329190381573,643,4
15,0.53516,0.25238,PBC,0.5,POLFED,4.491480341153048,0.0008757964728516,643,4
15,0.45437,0.41397,PBC,0.5,POLFED,4.491962610133979,0.0007776447110358,643,3
15,0.45437,0.25238,PBC,0.5,POLFED,3.745255052347762,1.471896420592829,643,5
15,0.49476,0.49476,PBC,0.5,POLFED,3.3904287679639644,1.9130803234709155,643,4
15,0.69675,0.01,PBC,0.5,POLFED,3.094112597943113,0.0271179706149236,643,4
15,0.49476,0.25238,PBC,0.5,POLFED,4.486755500910547,0.0016462743933584,643,4
15,0.09079,0.57556,PBC,0.5,POLFED,0.2372954047505049,0.2373473726453991,643,4
15,0.73715,0.61596,PBC,0.5,POLFED,4.285794386754558,0.0753766957134139,643,4
15,0.53516,0.53516,PBC,0.5,POLFED,4.49653008206718,0.0004312995507812,643,4
15,0.25238,0.33318,PBC,0.5,POLFED,3.892343999736642,0.1533422485441433,643,3
15,0.53516,0.33318,PBC,0.5,POLFED,4.49384824163656,0.0008282900657451,643,4
15,0.65635,0.53516,PBC,0.5,POLFED,4.489658650630972,0.005742929937269,643,4
15,0.69675,0.37357,PBC,0.5,POLFED,4.465654970700334,0.0115234296346176,643,3
15,0.21199,0.13119,PBC,0.5,POLFED,0.4520049379877516,0.6082757412135753,643,3
