N,J,Jz,boundary_conditions,magnetization,algorithm,eigvec_entanglement_mean,eigvec_entanglement_std,num_states_per_rd_instance,num_rd_instances
14,0.61596,0.09079,PBC,0.0,POLFED,3.983869638864248,0.0,343,1
14,0.57556,0.53516,PBC,0.0,POLFED,4.264134958513701,0.0,343,1
14,0.25238,0.69675,PBC,0.0,POLFED,4.013173731489037,0.0,343,1
14,0.13119,0.69675,PBC,0.0,POLFED,1.366626694120911,0.0,343,1
14,0.57556,0.21199,PBC,0.0,POLFED,4.242764392728577,0.0,343,1
14,0.53516,0.45437,PBC,0.0,POLFED,4.264355722298705,0.0,343,1
14,0.29278,0.61596,PBC,0.0,POLFED,4.131745790554443,0.0,343,1
14,0.45437,0.41397,PBC,0.0,POLFED,4.258503633421406,0.0,343,1
14,0.49476,0.49476,PBC,0.0,POLFED,4.263452714194514,0.0,343,1
14,0.25238,0.01,PBC,0.0,POLFED,0.7989571734219002,0.0,343,1
14,0.77754,0.61596,PBC,0.0,POLFED,1.832895038958799,1.832895038958799,343,2
14,0.73715,0.61596,PBC,0.0,POLFED,3.9698430360251615,0.0640356047127447,343,2
14,0.77754,0.0504,PBC,0.0,POLFED,3.354996439873772,0.1729977758844169,343,2
14,0.53516,0.29278,PBC,0.0,POLFED,4.258536961834111,0.0,343,1
14,0.29278,0.0504,PBC,0.0,POLFED,1.5868987181520788,0.0,343,1
14,0.53516,0.77754,PBC,0.0,POLFED,4.264738712455295,0.0,343,1
14,0.01,0.53516,PBC,0.0,POLFED,0.0035788991113799,0.0,343,1
14,0.61596,0.29278,PBC,0.0,POLFED,4.257557067626012,0.0,343,1
14,0.29278,0.33318,PBC,0.0,POLFED,3.8271353991082417,0.0,343,1
14,0.61596,0.77754,PBC,0.0,POLFED,4.247800709023738,0.0,343,1
14,0.73715,0.33318,PBC,0.0,POLFED,3.974213222320798,0.0846615941208623,343,2
14,0.01,0.25238,PBC,0.0,POLFED,0.0210921191449453,0.0,343,1
14,0.77754,0.33318,PBC,0.0,POLFED,1.565541843732871,1.565541843732871,343,2
14,0.69675,0.25238,PBC,0.0,POLFED,4.181853079172066,0.0,343,1
14,0.41397,0.21199,PBC,0.0,POLFED,4.176928248047712,0.0,343,1
14,0.77754,0.53516,PBC,0.0,POLFED,1.6080482074379845,1.6080482074379845,343,2
14,0.33318,0.53516,PBC,0.0,POLFED,4.197873385569786,0.0,343,1
14,0.73715,0.53516,PBC,0.0,POLFED,3.905459683281047,0.1482169203641699,343,2
14,0.77754,0.25238,PBC,0.0,POLFED,2.717904478618788,0.2097862689748281,343,2
14,0.65635,0.37357,PBC,0.0,POLFED,4.204411795642418,0.0,343,1
14,0.69675,0.53516,PBC,0.0,POLFED,4.22952950609575,0.0,343,1
