N,J,Jz,boundary_conditions,magnetization,algorithm,eigvec_entanglement_mean,eigvec_entanglement_std,num_states_per_rd_instance,num_rd_instances
12,0.413970622,0.494764746,PBC,0.0,POLFED,3.530912043,0.021305689,92,4
12,0.37357356,0.131191187,PBC,0.0,POLFED,2.890309031,0.114864083,92,4
12,0.050397062,0.292779435,PBC,0.0,POLFED,0.224284218,0.132780258,92,4
12,0.37357356,0.696750057,PBC,0.0,POLFED,3.524803419,0.004219306,92,4
12,0.37357356,0.01,PBC,0.0,POLFED,1.869954776,0.131156296,92,4
12,0.131191187,0.535161809,PBC,0.0,POLFED,1.019231904,0.164296377,92,4
12,0.211985311,0.535161809,PBC,0.0,POLFED,2.575451508,0.087411558,92,4
12,0.454367684,0.211985311,PBC,0.0,POLFED,3.504049329,0.007563087,92,4
12,0.696750057,0.01,PBC,0.0,POLFED,2.481617336,0.082499066,92,4
12,0.211985311,0.333176498,PBC,0.0,POLFED,2.106468428,0.15258575,92,4
12,0.656352995,0.050397062,PBC,0.0,POLFED,2.790416971,0.056628156,92,4
12,0.090794124,0.252382373,PBC,0.0,POLFED,0.36882418,0.0837691,92,4
12,0.050397062,0.494764746,PBC,0.0,POLFED,0.215805785,0.043230478,92,4
12,0.131191187,0.333176498,PBC,0.0,POLFED,0.715923786,0.080288066,92,4
12,0.494764746,0.696750057,PBC,0.0,POLFED,3.570827159,0.003906498,92,4
12,0.494764746,0.131191187,PBC,0.0,POLFED,3.324032301,0.064779265,92,4
12,0.413970622,0.292779435,PBC,0.0,POLFED,3.480316376,0.049318624,92,4
12,0.494764746,0.615955933,PBC,0.0,POLFED,3.569385439,0.005069649,92,4
12,0.777544182,0.656352995,PBC,0.0,POLFED,2.886515973,0.255615745,92,4
12,0.252382373,0.292779435,PBC,0.0,POLFED,2.603439604,0.097231211,92,4
12,0.73714712,0.333176498,PBC,0.0,POLFED,3.155374762,0.074277528,92,4
12,0.696750057,0.252382373,PBC,0.0,POLFED,3.351978545,0.042961792,92,4
12,0.333176498,0.575558871,PBC,0.0,POLFED,3.457819445,0.024541139,92,4
12,0.494764746,0.050397062,PBC,0.0,POLFED,2.671026073,0.093918237,92,4
12,0.575558871,0.494764746,PBC,0.0,POLFED,3.568205532,0.002381542,92,4
12,0.171588249,0.575558871,PBC,0.0,POLFED,1.916548835,0.133181989,92,4
12,0.656352995,0.01,PBC,0.0,POLFED,2.418449899,0.076625821,92,4
12,0.050397062,0.01,PBC,0.0,POLFED,0.151266793,0.138895367,92,4
12,0.454367684,0.333176498,PBC,0.0,POLFED,3.53775474,0.007313319,92,4
12,0.292779435,0.454367684,PBC,0.0,POLFED,3.292718897,0.077610613,92,4
12,0.535161809,0.615955933,PBC,0.0,POLFED,3.568360978,0.007395769,92,4
12,0.777544182,0.090794124,PBC,0.0,POLFED,2.745474913,0.124364914,92,4
12,0.777544182,0.73714712,PBC,0.0,POLFED,2.898022564,0.26458001,92,4
12,0.696750057,0.333176498,PBC,0.0,POLFED,3.391268185,0.040233423,92,4
12,0.777544182,0.777544182,PBC,0.0,POLFED,2.933260082,0.325773324,92,4
12,0.73714712,0.252382373,PBC,0.0,POLFED,2.990294202,0.096420617,92,4
12,0.01,0.535161809,PBC,0.0,POLFED,0.041502302,0.047363495,92,4
12,0.615955933,0.615955933,PBC,0.0,POLFED,3.548611604,0.019558268,92,4
12,0.292779435,0.575558871,PBC,0.0,POLFED,3.293267459,0.06375472,92,4
12,0.454367684,0.252382373,PBC,0.0,POLFED,3.496365722,0.013646959,92,4
12,0.090794124,0.01,PBC,0.0,POLFED,0.361412407,0.079631862,92,4
12,0.252382373,0.171588249,PBC,0.0,POLFED,1.975264113,0.078306215,92,4
12,0.575558871,0.37357356,PBC,0.0,POLFED,3.557591597,0.006596305,92,4
12,0.171588249,0.454367684,PBC,0.0,POLFED,1.932490454,0.233528543,92,4
12,0.777544182,0.413970622,PBC,0.0,POLFED,2.86230952,0.228170349,92,4
12,0.333176498,0.454367684,PBC,0.0,POLFED,3.405997829,0.025806792,92,4
12,0.050397062,0.37357356,PBC,0.0,POLFED,0.209252995,0.077383902,92,4
12,0.211985311,0.252382373,PBC,0.0,POLFED,1.694505668,0.073941603,92,4
12,0.37357356,0.050397062,PBC,0.0,POLFED,2.174346516,0.105182878,92,4
12,0.131191187,0.252382373,PBC,0.0,POLFED,0.658956089,0.22574871,92,4
12,0.090794124,0.333176498,PBC,0.0,POLFED,0.673619134,0.13748932,92,4
12,0.413970622,0.171588249,PBC,0.0,POLFED,3.333065544,0.028305013,92,4
12,0.252382373,0.01,PBC,0.0,POLFED,0.733400642,0.048354935,92,4
12,0.777544182,0.01,PBC,0.0,POLFED,2.334478635,0.108489183,92,4
12,0.535161809,0.696750057,PBC,0.0,POLFED,3.569807802,0.002213333,92,4
12,0.535161809,0.131191187,PBC,0.0,POLFED,3.389270929,0.020907381,92,4
12,0.01,0.211985311,PBC,0.0,POLFED,0.003232283,0.002244128,92,4
12,0.615955933,0.696750057,PBC,0.0,POLFED,3.532720197,0.025573061,92,4
12,0.615955933,0.131191187,PBC,0.0,POLFED,3.321424542,0.027620845,92,4
12,0.696750057,0.211985311,PBC,0.0,POLFED,3.332591025,0.027561906,92,4
12,0.413970622,0.37357356,PBC,0.0,POLFED,3.51177804,0.028396377,92,4
12,0.656352995,0.615955933,PBC,0.0,POLFED,3.514054212,0.025279774,92,4
12,0.050397062,0.171588249,PBC,0.0,POLFED,0.274390971,0.074992285,92,4
12,0.090794124,0.535161809,PBC,0.0,POLFED,0.476146688,0.035307639,92,4
12,0.090794124,0.211985311,PBC,0.0,POLFED,0.312394921,0.042185202,92,4
12,0.292779435,0.01,PBC,0.0,POLFED,1.156330071,0.186566201,92,4
12,0.333176498,0.413970622,PBC,0.0,POLFED,3.390851709,0.028372672,92,4
12,0.777544182,0.454367684,PBC,0.0,POLFED,2.668224997,0.05779193,92,4
12,0.171588249,0.413970622,PBC,0.0,POLFED,1.692389147,0.095510609,92,4
12,0.696750057,0.535161809,PBC,0.0,POLFED,3.396882654,0.084030448,92,4
12,0.333176498,0.73714712,PBC,0.0,POLFED,3.457690022,0.037754453,92,4
12,0.333176498,0.090794124,PBC,0.0,POLFED,2.247148396,0.131897888,92,4
12,0.575558871,0.171588249,PBC,0.0,POLFED,3.484127944,0.011307494,92,4
12,0.01,0.333176498,PBC,0.0,POLFED,0.009463852,0.001301781,92,4
12,0.252382373,0.37357356,PBC,0.0,POLFED,2.809491319,0.160478937,92,4
12,0.292779435,0.656352995,PBC,0.0,POLFED,3.334826746,0.018288638,92,4
12,0.171588249,0.090794124,PBC,0.0,POLFED,0.940996087,0.342834426,92,4
12,0.171588249,0.73714712,PBC,0.0,POLFED,1.843560322,0.140719913,92,4
12,0.333176498,0.777544182,PBC,0.0,POLFED,3.483183862,0.018950878,92,4
12,0.656352995,0.131191187,PBC,0.0,POLFED,3.232938252,0.038204215,92,4
12,0.656352995,0.696750057,PBC,0.0,POLFED,3.527391277,0.026673097,92,4
12,0.171588249,0.777544182,PBC,0.0,POLFED,1.947404114,0.267338741,92,4
11,0.575558871,0.333176498,PBC,0.5,POLFED,3.092518804,0.0,46,1
11,0.050397062,0.171588249,PBC,0.5,POLFED,0.043690094,0.0,46,1
11,0.333176498,0.131191187,PBC,0.5,POLFED,2.322065105,0.0,46,1
11,0.535161809,0.050397062,PBC,0.5,POLFED,2.427335876,0.0,46,1
11,0.777544182,0.131191187,PBC,0.5,POLFED,1.742168511,0.0,46,1
11,0.413970622,0.615955933,PBC,0.5,POLFED,3.074267074,0.0,46,1
11,0.171588249,0.73714712,PBC,0.5,POLFED,1.565508685,0.0,46,1
11,0.211985311,0.37357356,PBC,0.5,POLFED,2.057918637,0.0,46,1
11,0.696750057,0.131191187,PBC,0.5,POLFED,2.663846735,0.0,46,1
11,0.37357356,0.73714712,PBC,0.5,POLFED,3.052907691,0.0,46,1
11,0.656352995,0.696750057,PBC,0.5,POLFED,2.999992139,0.0,46,1
11,0.696750057,0.615955933,PBC,0.5,POLFED,2.908316617,0.0,46,1
11,0.535161809,0.494764746,PBC,0.5,POLFED,3.10009859,0.0,46,1
11,0.211985311,0.413970622,PBC,0.5,POLFED,2.095278851,0.0,46,1
11,0.454367684,0.050397062,PBC,0.5,POLFED,2.218020095,0.0,46,1
11,0.413970622,0.131191187,PBC,0.5,POLFED,2.679553683,0.0,46,1
11,0.777544182,0.615955933,PBC,0.5,POLFED,2.378867442,0.0,46,1
11,0.494764746,0.454367684,PBC,0.5,POLFED,3.084498614,0.0,46,1
11,0.333176498,0.615955933,PBC,0.5,POLFED,2.977261992,0.0,46,1
11,0.090794124,0.696750057,PBC,0.5,POLFED,0.446548427,0.0,46,1
11,0.171588249,0.050397062,PBC,0.5,POLFED,0.69398988,0.0,46,1
11,0.252382373,0.01,PBC,0.5,POLFED,1.122946869,0.0,46,1
11,0.494764746,0.777544182,PBC,0.5,POLFED,3.107118172,0.0,46,1
11,0.494764746,0.292779435,PBC,0.5,POLFED,3.085230084,0.0,46,1
11,0.252382373,0.050397062,PBC,0.5,POLFED,1.516466343,0.0,46,1
11,0.696750057,0.333176498,PBC,0.5,POLFED,2.885395886,0.0,46,1
11,0.333176498,0.333176498,PBC,0.5,POLFED,2.82487903,0.0,46,1
11,0.050397062,0.73714712,PBC,0.5,POLFED,0.140709519,0.0,46,1
11,0.777544182,0.333176498,PBC,0.5,POLFED,2.309281758,0.0,46,1
11,0.292779435,0.252382373,PBC,0.5,POLFED,2.424362077,0.0,46,1
11,0.454367684,0.696750057,PBC,0.5,POLFED,3.099643872,0.0,46,1
11,0.171588249,0.171588249,PBC,0.5,POLFED,0.799093768,0.0,46,1
11,0.01,0.252382373,PBC,0.5,POLFED,0.002029928,0.0,46,1
11,0.131191187,0.413970622,PBC,0.5,POLFED,0.91722041,0.0,46,1
11,0.73714712,0.535161809,PBC,0.5,POLFED,2.684339545,0.0,46,1
11,0.37357356,0.171588249,PBC,0.5,POLFED,2.730852903,0.0,46,1
11,0.01,0.535161809,PBC,0.5,POLFED,0.02295082,0.0,46,1
11,0.252382373,0.37357356,PBC,0.5,POLFED,2.404549493,0.0,46,1
11,0.575558871,0.131191187,PBC,0.5,POLFED,2.821872918,0.0,46,1
11,0.615955933,0.494764746,PBC,0.5,POLFED,3.079058636,0.0,46,1
11,0.292779435,0.535161809,PBC,0.5,POLFED,2.736115221,0.0,46,1
11,0.73714712,0.252382373,PBC,0.5,POLFED,2.530162356,0.0,46,1
11,0.292779435,0.211985311,PBC,0.5,POLFED,1.958317222,0.0,46,1
11,0.131191187,0.37357356,PBC,0.5,POLFED,0.632984586,0.0,46,1
11,0.575558871,0.615955933,PBC,0.5,POLFED,3.107445688,0.0,46,1
11,0.01,0.211985311,PBC,0.5,POLFED,0.013372608,0.0,46,1
11,0.252382373,0.413970622,PBC,0.5,POLFED,2.31723702,0.0,46,1
11,0.73714712,0.211985311,PBC,0.5,POLFED,2.576997589,0.0,46,1
11,0.494764746,0.090794124,PBC,0.5,POLFED,2.650618512,0.0,46,1
11,0.413970622,0.333176498,PBC,0.5,POLFED,3.019251311,0.0,46,1
11,0.777544182,0.050397062,PBC,0.5,POLFED,2.058208536,0.0,46,1
11,0.292779435,0.050397062,PBC,0.5,POLFED,1.569143659,0.0,46,1
11,0.575558871,0.413970622,PBC,0.5,POLFED,3.08753334,0.0,46,1
11,0.454367684,0.211985311,PBC,0.5,POLFED,2.865443053,0.0,46,1
11,0.535161809,0.171588249,PBC,0.5,POLFED,2.997414441,0.0,46,1
11,0.252382373,0.615955933,PBC,0.5,POLFED,2.542860252,0.0,46,1
11,0.131191187,0.131191187,PBC,0.5,POLFED,0.672744865,0.0,46,1
11,0.454367684,0.252382373,PBC,0.5,POLFED,3.00865889,0.0,46,1
11,0.131191187,0.615955933,PBC,0.5,POLFED,1.01452156,0.0,46,1
11,0.252382373,0.131191187,PBC,0.5,POLFED,1.668540597,0.0,46,1
11,0.01,0.696750057,PBC,0.5,POLFED,0.06206223,0.0,46,1
11,0.575558871,0.37357356,PBC,0.5,POLFED,3.090032985,0.0,46,1
11,0.615955933,0.73714712,PBC,0.5,POLFED,3.105871981,0.0,46,1
11,0.292779435,0.696750057,PBC,0.5,POLFED,2.857699627,0.0,46,1
11,0.454367684,0.535161809,PBC,0.5,POLFED,3.097559075,0.0,46,1
11,0.73714712,0.696750057,PBC,0.5,POLFED,2.69385897,0.0,46,1
11,0.050397062,0.494764746,PBC,0.5,POLFED,0.162119558,0.0,46,1
11,0.211985311,0.333176498,PBC,0.5,POLFED,1.629997976,0.0,46,1
11,0.413970622,0.01,PBC,0.5,POLFED,1.471245918,0.0,46,1
11,0.494764746,0.656352995,PBC,0.5,POLFED,3.097290117,0.0,46,1
11,0.131191187,0.333176498,PBC,0.5,POLFED,0.881776992,0.0,46,1
11,0.413970622,0.37357356,PBC,0.5,POLFED,3.039984159,0.0,46,1
11,0.090794124,0.535161809,PBC,0.5,POLFED,0.52791502,0.0,46,1
11,0.696750057,0.413970622,PBC,0.5,POLFED,2.796138822,0.0,46,1
11,0.656352995,0.211985311,PBC,0.5,POLFED,2.994252618,0.0,46,1
11,0.333176498,0.413970622,PBC,0.5,POLFED,2.874175573,0.0,46,1
11,0.494764746,0.575558871,PBC,0.5,POLFED,3.107441776,0.0,46,1
11,0.211985311,0.615955933,PBC,0.5,POLFED,2.344879598,0.0,46,1
11,0.090794124,0.252382373,PBC,0.5,POLFED,0.373582609,0.0,46,1
11,0.535161809,0.73714712,PBC,0.5,POLFED,3.111611019,0.0,46,1
11,0.777544182,0.413970622,PBC,0.5,POLFED,2.231999287,0.0,46,1
11,0.171588249,0.494764746,PBC,0.5,POLFED,1.679334148,0.0,46,1
11,0.413970622,0.413970622,PBC,0.5,POLFED,3.038598538,0.0,46,1
11,0.211985311,0.131191187,PBC,0.5,POLFED,0.760154139,0.0,46,1
11,0.696750057,0.37357356,PBC,0.5,POLFED,2.914019628,0.0,46,1
11,0.37357356,0.494764746,PBC,0.5,POLFED,3.027201007,0.0,46,1
11,0.656352995,0.535161809,PBC,0.5,POLFED,3.074008382,0.0,46,1
11,0.090794124,0.211985311,PBC,0.5,POLFED,0.338748141,0.0,46,1
11,0.615955933,0.171588249,PBC,0.5,POLFED,2.976291481,0.0,46,1
11,0.333176498,0.37357356,PBC,0.5,POLFED,2.895397653,0.0,46,1
11,0.777544182,0.37357356,PBC,0.5,POLFED,2.175799744,0.0,46,1
11,0.656352995,0.252382373,PBC,0.5,POLFED,3.003310686,0.0,46,1
11,0.252382373,0.333176498,PBC,0.5,POLFED,2.295384497,0.0,46,1
11,0.090794124,0.131191187,PBC,0.5,POLFED,0.141774192,0.0,46,1
11,0.413970622,0.696750057,PBC,0.5,POLFED,3.082026895,0.0,46,1
11,0.494764746,0.171588249,PBC,0.5,POLFED,2.975087181,0.0,46,1
11,0.211985311,0.211985311,PBC,0.5,POLFED,1.083266559,0.0,46,1
11,0.656352995,0.615955933,PBC,0.5,POLFED,3.049610026,0.0,46,1
11,0.615955933,0.050397062,PBC,0.5,POLFED,2.525792242,0.0,46,1
11,0.454367684,0.333176498,PBC,0.5,POLFED,3.067268434,0.0,46,1
11,0.050397062,0.454367684,PBC,0.5,POLFED,0.133604416,0.0,46,1
11,0.292779435,0.01,PBC,0.5,POLFED,1.036023584,0.0,46,1
11,0.615955933,0.656352995,PBC,0.5,POLFED,3.087040484,0.0,46,1
11,0.656352995,0.131191187,PBC,0.5,POLFED,2.787352055,0.0,46,1
11,0.37357356,0.090794124,PBC,0.5,POLFED,2.166005241,0.0,46,1
11,0.696750057,0.696750057,PBC,0.5,POLFED,2.919836615,0.0,46,1
11,0.211985311,0.535161809,PBC,0.5,POLFED,2.294285128,0.0,46,1
11,0.171588249,0.090794124,PBC,0.5,POLFED,0.509223436,0.0,46,1
11,0.777544182,0.696750057,PBC,0.5,POLFED,2.211418753,0.0,46,1
11,0.050397062,0.292779435,PBC,0.5,POLFED,0.19001387,0.0,46,1
11,0.333176498,0.050397062,PBC,0.5,POLFED,1.480001644,0.0,46,1
11,0.333176498,0.696750057,PBC,0.5,POLFED,2.952232282,0.0,46,1
11,0.211985311,0.252382373,PBC,0.5,POLFED,1.487613164,0.0,46,1
11,0.090794124,0.615955933,PBC,0.5,POLFED,0.491266151,0.0,46,1
11,0.615955933,0.575558871,PBC,0.5,POLFED,3.104483099,0.0,46,1
11,0.050397062,0.777544182,PBC,0.5,POLFED,0.078450009,0.0,46,1
11,0.494764746,0.73714712,PBC,0.5,POLFED,3.114612702,0.0,46,1
11,0.535161809,0.575558871,PBC,0.5,POLFED,3.110188691,0.0,46,1
11,0.131191187,0.252382373,PBC,0.5,POLFED,0.59685923,0.0,46,1
11,0.454367684,0.615955933,PBC,0.5,POLFED,3.096577709,0.0,46,1
11,0.01,0.413970622,PBC,0.5,POLFED,0.003253503,0.0,46,1
11,0.211985311,0.01,PBC,0.5,POLFED,0.61885937,0.0,46,1
11,0.131191187,0.01,PBC,0.5,POLFED,0.784772657,0.0,46,1
11,0.292779435,0.413970622,PBC,0.5,POLFED,2.755101361,0.0,46,1
11,0.131191187,0.535161809,PBC,0.5,POLFED,1.080007732,0.0,46,1
11,0.252382373,0.211985311,PBC,0.5,POLFED,1.765504799,0.0,46,1
11,0.73714712,0.413970622,PBC,0.5,POLFED,2.635654995,0.0,46,1
11,0.090794124,0.333176498,PBC,0.5,POLFED,0.322856168,0.0,46,1
11,0.535161809,0.656352995,PBC,0.5,POLFED,3.102953156,0.0,46,1
11,0.050397062,0.090794124,PBC,0.5,POLFED,0.269290628,0.0,46,1
11,0.37357356,0.292779435,PBC,0.5,POLFED,2.936261954,0.0,46,1
11,0.656352995,0.333176498,PBC,0.5,POLFED,3.052299913,0.0,46,1
11,0.37357356,0.777544182,PBC,0.5,POLFED,3.078097939,0.0,46,1
11,0.171588249,0.777544182,PBC,0.5,POLFED,1.604629252,0.0,46,1
11,0.171588249,0.292779435,PBC,0.5,POLFED,1.030451511,0.0,46,1
11,0.37357356,0.454367684,PBC,0.5,POLFED,2.999375069,0.0,46,1
11,0.171588249,0.454367684,PBC,0.5,POLFED,1.621225416,0.0,46,1
11,0.292779435,0.37357356,PBC,0.5,POLFED,2.808715591,0.0,46,1
11,0.252382373,0.535161809,PBC,0.5,POLFED,2.538579819,0.0,46,1
11,0.131191187,0.211985311,PBC,0.5,POLFED,0.953643439,0.0,46,1
11,0.01,0.37357356,PBC,0.5,POLFED,0.008384187,0.0,46,1
11,0.575558871,0.696750057,PBC,0.5,POLFED,3.114366218,0.0,46,1
11,0.73714712,0.37357356,PBC,0.5,POLFED,2.759913634,0.0,46,1
11,0.454367684,0.131191187,PBC,0.5,POLFED,2.746891807,0.0,46,1
11,0.252382373,0.252382373,PBC,0.5,POLFED,2.189616421,0.0,46,1
11,0.37357356,0.575558871,PBC,0.5,POLFED,3.067224407,0.0,46,1
11,0.73714712,0.131191187,PBC,0.5,POLFED,2.352671486,0.0,46,1
11,0.454367684,0.37357356,PBC,0.5,POLFED,3.063191194,0.0,46,1
11,0.575558871,0.252382373,PBC,0.5,POLFED,3.036592147,0.0,46,1
11,0.171588249,0.575558871,PBC,0.5,POLFED,1.507363555,0.0,46,1
11,0.090794124,0.01,PBC,0.5,POLFED,0.161442068,0.0,46,1
11,0.615955933,0.090794124,PBC,0.5,POLFED,2.701445616,0.0,46,1
11,0.292779435,0.131191187,PBC,0.5,POLFED,1.795178544,0.0,46,1
11,0.575558871,0.535161809,PBC,0.5,POLFED,3.104366443,0.0,46,1
11,0.252382373,0.696750057,PBC,0.5,POLFED,2.676349611,0.0,46,1
11,0.01,0.131191187,PBC,0.5,POLFED,0.002103524,0.0,46,1
11,0.37357356,0.656352995,PBC,0.5,POLFED,3.059109329,0.0,46,1
11,0.171588249,0.656352995,PBC,0.5,POLFED,1.668707926,0.0,46,1
11,0.171588249,0.01,PBC,0.5,POLFED,0.574693252,0.0,46,1
11,0.494764746,0.050397062,PBC,0.5,POLFED,2.491217057,0.0,46,1
11,0.535161809,0.292779435,PBC,0.5,POLFED,3.089964492,0.0,46,1
11,0.535161809,0.777544182,PBC,0.5,POLFED,3.103275688,0.0,46,1
11,0.131191187,0.696750057,PBC,0.5,POLFED,1.078122518,0.0,46,1
11,0.01,0.615955933,PBC,0.5,POLFED,0.004719068,0.0,46,1
11,0.575558871,0.211985311,PBC,0.5,POLFED,3.007879635,0.0,46,1
11,0.535161809,0.454367684,PBC,0.5,POLFED,3.102143959,0.0,46,1
11,0.292779435,0.615955933,PBC,0.5,POLFED,2.831244005,0.0,46,1
11,0.454367684,0.413970622,PBC,0.5,POLFED,3.076505901,0.0,46,1
11,0.494764746,0.494764746,PBC,0.5,POLFED,3.095257406,0.0,46,1
11,0.73714712,0.615955933,PBC,0.5,POLFED,2.704149957,0.0,46,1
11,0.696750057,0.252382373,PBC,0.5,POLFED,2.824031713,0.0,46,1
11,0.413970622,0.211985311,PBC,0.5,POLFED,2.880427173,0.0,46,1
11,0.777544182,0.535161809,PBC,0.5,POLFED,1.633561414,0.0,46,1
11,0.333176498,0.535161809,PBC,0.5,POLFED,2.984956583,0.0,46,1
11,0.37357356,0.01,PBC,0.5,POLFED,1.319831613,0.0,46,1
11,0.777544182,0.252382373,PBC,0.5,POLFED,2.258797451,0.0,46,1
11,0.656352995,0.37357356,PBC,0.5,POLFED,3.048390894,0.0,46,1
11,0.090794124,0.413970622,PBC,0.5,POLFED,0.367428708,0.0,46,1
11,0.696750057,0.535161809,PBC,0.5,POLFED,3.013905304,0.0,46,1
11,0.211985311,0.696750057,PBC,0.5,POLFED,2.288768609,0.0,46,1
11,0.050397062,0.656352995,PBC,0.5,POLFED,0.155773655,0.0,46,1
11,0.615955933,0.454367684,PBC,0.5,POLFED,3.085165124,0.0,46,1
11,0.333176498,0.252382373,PBC,0.5,POLFED,2.639613486,0.0,46,1
11,0.292779435,0.333176498,PBC,0.5,POLFED,2.464393297,0.0,46,1
11,0.615955933,0.292779435,PBC,0.5,POLFED,3.008264234,0.0,46,1
11,0.01,0.333176498,PBC,0.5,POLFED,0.001978515,0.0,46,1
11,0.615955933,0.777544182,PBC,0.5,POLFED,3.079616159,0.0,46,1
11,0.050397062,0.575558871,PBC,0.5,POLFED,0.276557683,0.0,46,1
11,0.73714712,0.333176498,PBC,0.5,POLFED,2.608970326,0.0,46,1
11,0.333176498,0.01,PBC,0.5,POLFED,1.282527198,0.0,46,1
11,0.535161809,0.090794124,PBC,0.5,POLFED,2.621163724,0.0,46,1
11,0.696750057,0.211985311,PBC,0.5,POLFED,2.856167895,0.0,46,1
11,0.413970622,0.252382373,PBC,0.5,POLFED,2.964391117,0.0,46,1
11,0.090794124,0.37357356,PBC,0.5,POLFED,0.233721252,0.0,46,1
11,0.656352995,0.413970622,PBC,0.5,POLFED,2.986968164,0.0,46,1
11,0.333176498,0.211985311,PBC,0.5,POLFED,2.753543801,0.0,46,1
11,0.777544182,0.211985311,PBC,0.5,POLFED,2.247692522,0.0,46,1
11,0.413970622,0.535161809,PBC,0.5,POLFED,3.057894939,0.0,46,1
11,0.131191187,0.656352995,PBC,0.5,POLFED,0.938817966,0.0,46,1
11,0.494764746,0.333176498,PBC,0.5,POLFED,3.074922518,0.0,46,1
11,0.131191187,0.575558871,PBC,0.5,POLFED,0.732301993,0.0,46,1
11,0.535161809,0.252382373,PBC,0.5,POLFED,3.05404741,0.0,46,1
11,0.090794124,0.73714712,PBC,0.5,POLFED,0.303846775,0.0,46,1
11,0.413970622,0.090794124,PBC,0.5,POLFED,2.611234488,0.0,46,1
11,0.535161809,0.535161809,PBC,0.5,POLFED,3.106923945,0.0,46,1
11,0.01,0.01,PBC,0.5,POLFED,0.001921212,0.0,46,1
11,0.696750057,0.090794124,PBC,0.5,POLFED,2.489675873,0.0,46,1
11,0.37357356,0.696750057,PBC,0.5,POLFED,3.058576804,0.0,46,1
11,0.656352995,0.73714712,PBC,0.5,POLFED,2.86204449,0.0,46,1
11,0.535161809,0.211985311,PBC,0.5,POLFED,3.03043982,0.0,46,1
11,0.454367684,0.171588249,PBC,0.5,POLFED,2.913613227,0.0,46,1
11,0.171588249,0.696750057,PBC,0.5,POLFED,1.732163356,0.0,46,1
11,0.575558871,0.454367684,PBC,0.5,POLFED,3.092950224,0.0,46,1
11,0.777544182,0.090794124,PBC,0.5,POLFED,2.05589267,0.0,46,1
11,0.656352995,0.050397062,PBC,0.5,POLFED,2.365994075,0.0,46,1
11,0.333176498,0.090794124,PBC,0.5,POLFED,2.019802617,0.0,46,1
11,0.252382373,0.575558871,PBC,0.5,POLFED,2.605943927,0.0,46,1
11,0.252382373,0.656352995,PBC,0.5,POLFED,2.613157734,0.0,46,1
11,0.575558871,0.292779435,PBC,0.5,POLFED,3.085898999,0.0,46,1
11,0.575558871,0.777544182,PBC,0.5,POLFED,3.118305527,0.0,46,1
11,0.413970622,0.777544182,PBC,0.5,POLFED,3.06105555,0.0,46,1
11,0.413970622,0.292779435,PBC,0.5,POLFED,3.024919044,0.0,46,1
11,0.494764746,0.131191187,PBC,0.5,POLFED,2.898225087,0.0,46,1
11,0.413970622,0.454367684,PBC,0.5,POLFED,3.063377479,0.0,46,1
11,0.696750057,0.01,PBC,0.5,POLFED,2.052885113,0.0,46,1
11,0.090794124,0.171588249,PBC,0.5,POLFED,0.440854446,0.0,46,1
11,0.615955933,0.211985311,PBC,0.5,POLFED,3.02396936,0.0,46,1
11,0.050397062,0.01,PBC,0.5,POLFED,0.036041241,0.0,46,1
11,0.696750057,0.454367684,PBC,0.5,POLFED,2.951661552,0.0,46,1
11,0.01,0.494764746,PBC,0.5,POLFED,0.00390341,0.0,46,1
11,0.575558871,0.090794124,PBC,0.5,POLFED,2.717551548,0.0,46,1
11,0.292779435,0.494764746,PBC,0.5,POLFED,2.857150951,0.0,46,1
11,0.615955933,0.535161809,PBC,0.5,POLFED,3.097860646,0.0,46,1
11,0.73714712,0.494764746,PBC,0.5,POLFED,2.609298236,0.0,46,1
11,0.656352995,0.171588249,PBC,0.5,POLFED,2.820014382,0.0,46,1
11,0.777544182,0.454367684,PBC,0.5,POLFED,2.128756018,0.0,46,1
11,0.615955933,0.252382373,PBC,0.5,POLFED,2.979248125,0.0,46,1
11,0.494764746,0.615955933,PBC,0.5,POLFED,3.107744803,0.0,46,1
11,0.333176498,0.454367684,PBC,0.5,POLFED,2.959394731,0.0,46,1
11,0.211985311,0.575558871,PBC,0.5,POLFED,2.384005133,0.0,46,1
11,0.454367684,0.73714712,PBC,0.5,POLFED,3.100303525,0.0,46,1
11,0.777544182,0.292779435,PBC,0.5,POLFED,2.298120257,0.0,46,1
11,0.777544182,0.777544182,PBC,0.5,POLFED,1.900131052,0.0,46,1
11,0.211985311,0.656352995,PBC,0.5,POLFED,2.328870277,0.0,46,1
11,0.333176498,0.777544182,PBC,0.5,POLFED,2.997742267,0.0,46,1
11,0.333176498,0.292779435,PBC,0.5,POLFED,2.736063629,0.0,46,1
11,0.050397062,0.696750057,PBC,0.5,POLFED,0.402363729,0.0,46,1
11,0.696750057,0.292779435,PBC,0.5,POLFED,2.870043459,0.0,46,1
11,0.696750057,0.777544182,PBC,0.5,POLFED,2.871226178,0.0,46,1
11,0.777544182,0.656352995,PBC,0.5,POLFED,1.892590531,0.0,46,1
11,0.333176498,0.656352995,PBC,0.5,POLFED,3.05266328,0.0,46,1
11,0.211985311,0.777544182,PBC,0.5,POLFED,2.050996743,0.0,46,1
11,0.050397062,0.252382373,PBC,0.5,POLFED,0.090751131,0.0,46,1
11,0.454367684,0.01,PBC,0.5,POLFED,1.871912945,0.0,46,1
11,0.575558871,0.050397062,PBC,0.5,POLFED,2.431781476,0.0,46,1
