J,Jz,sff
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 1.97250736e-003 4.26801279e-006 1.70073295e-004
 2.90314875e-004 1.11761830e-004 2.50095557e-007 9.33198205e-005
 4.09938758e-004 3.11776269e-003 9.61632911e-004 8.56864790e-004
 4.55122272e-003 5.62012142e-006 6.48169405e-004 3.60600512e-004
 1.04937710e-003 1.46525452e-003 4.11740823e-005 5.49819564e-005
 1.31878640e-005 9.65496032e-004 2.28680373e-003 3.79654183e-003
 7.25591293e-007 6.64034072e-003 7.76038535e-010 5.61017223e-005
 3.54101677e-004 5.00766397e-004 2.34637520e-003 5.48886641e-004
 2.09526689e-005 2.21937642e-003 4.73430567e-006 9.12629873e-004
 5.29233372e-006 1.66173290e-003 2.13354050e-003 4.80201123e-004
 7.23351085e-003 3.62686173e-004 1.39471522e-004 3.03252567e-004
 1.02113484e-003 5.37706950e-003 2.35457081e-004 6.09887058e-006
 2.77245143e-004 8.43764877e-004 2.66896388e-005 3.52319396e-004
 1.32672896e-003 3.10495566e-002 5.42988966e+000 3.91667913e+006
 6.40732168e+019 2.77269166e+045 6.70234709e+096 3.83503424e+199]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 6.62639681e-005 7.07886638e-003 5.39292775e-006
 1.37127286e-004 8.99547691e-003 7.01037144e-006 1.33602117e-006
 6.94248946e-004 4.06126822e-004 3.59827279e-005 3.91668574e-004
 9.14145307e-006 3.50938636e-004 1.14070719e-003 2.03805575e-004
 8.97923546e-006 1.24618817e-005 5.72584492e-005 1.51356059e-004
 6.71908511e-004 1.29339971e-003 1.67235735e-004 1.78110985e-003
 4.10908080e-003 4.21570825e-004 3.18499868e-003 5.42614409e-006
 6.64451353e-004 1.10779050e-003 4.48882967e-003 1.32017697e-004
 9.44662946e-004 1.38102196e-003 2.17608106e-003 1.21031002e-003
 1.45565840e-005 7.29138495e-004 2.57210275e-003 2.35634320e-004
 9.17776146e-004 2.80267857e-005 1.12866551e-004 1.40797205e-006
 1.08962741e-004 1.60901033e-003 1.96855089e-003 1.46778494e-003
 2.43911549e-004 4.32555225e-004 6.93148418e-005 2.20735790e-004
 1.12606853e-003 5.13649532e-002 1.23112269e+005 2.73336538e+015
 2.53372359e+036 2.92560960e+079 5.13319073e+164             inf]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 6.07656635e-004 1.50273177e-003 2.07228367e-005
 8.20997058e-004 1.82247491e-003 2.50453306e-003 1.39200833e-002
 1.62386992e-003 1.52000599e-004 3.36962818e-003 1.48031660e-003
 1.47955100e-004 6.08796993e-004 5.15833338e-004 3.48908990e-003
 2.07880393e-005 1.68976342e-003 3.92619796e-004 8.43899092e-004
 3.75924378e-004 6.68155782e-004 2.95922342e-004 2.29206863e-004
 1.11156502e-003 3.96678487e-003 1.62234866e-004 5.01258708e-005
 4.84542664e-004 6.10846497e-005 2.38228780e-003 8.11944955e-004
 2.56657267e-004 1.61794240e-005 2.60930330e-005 3.93720139e-004
 4.97528645e-005 1.07656550e-003 6.31473164e-004 3.18418956e-004
 9.03709954e-004 1.01406960e-004 1.16659993e-004 2.71386677e-003
 7.22125798e-005 1.71853546e-004 1.62943602e-005 6.86948879e-003
 3.29231132e-003 4.23922440e-003 8.53920265e-003 2.67675837e-003
 8.14146273e-005 4.81419791e-005 1.03084866e-001 6.64845604e+004
 1.86974434e+015 4.87399671e+036 1.99993897e+079 3.41944154e+164]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 1.95115311e-003 1.53780679e-005 1.10577754e-005
 3.00023943e-009 3.46767389e-007 7.11629827e-005 1.39400513e-003
 2.21812987e-004 1.03133613e-003 2.26959484e-007 1.92290964e-003
 3.92174852e-005 3.71986092e-003 9.06358773e-005 9.18827370e-005
 1.49952179e-004 7.11217634e-004 3.37508883e-004 3.74322687e-004
 1.21539715e-005 1.10547892e-003 3.67208335e-005 3.39262338e-004
 7.87302440e-004 1.21971485e-004 1.88365380e-003 8.68866912e-005
 7.22519604e-005 1.52233830e-003 2.41877395e-005 1.50751941e-004
 2.51788021e-004 9.35919494e-004 8.73751822e-006 7.61928754e-007
 2.99707867e-004 4.70590487e-005 5.54076035e-003 3.84855358e-004
 7.80456933e-004 4.25999706e-004 1.09622471e-005 6.89896799e-004
 1.16311473e-003 1.91949186e-004 1.58666616e-003 2.54021850e-003
 3.05927608e-004 3.70889357e-003 9.96000468e-005 5.20759670e-004
 1.29171510e-003 3.11668955e-003 3.39613137e+000 2.81815918e+007
 5.96098470e+020 2.73136990e+047 9.18368308e+100 6.95855567e+207]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 3.86191995e-003 1.34608576e-004 1.59140572e-006
 2.71524397e-005 1.79427605e-006 3.10874786e-007 1.08156664e-004
 1.68052523e-002 6.91441067e-006 1.79409735e-004 7.72960843e-003
 1.46996669e-004 5.38443759e-003 2.21302114e-004 4.30496621e-004
 1.31062532e-003 5.96797797e-004 5.34654663e-005 2.03125394e-004
 6.79848157e-005 2.26400740e-003 2.10822931e-004 9.20276989e-005
 1.11423884e-003 2.88504930e-003 3.47460099e-003 1.26956934e-003
 9.89481978e-004 4.12930769e-004 3.03646307e-004 2.40124801e-004
 1.11084523e-003 1.21214712e-005 3.15675903e-006 4.90647628e-004
 3.31657591e-006 5.45855602e-005 1.35589453e-005 5.91436247e-005
 8.56901683e-004 1.73020330e-008 6.25884178e-004 8.70478414e-004
 6.02860115e-004 1.90096718e-003 1.40483823e-004 6.04340784e-003
 1.39536627e-003 5.56961773e-004 1.64347040e-003 1.82782467e-004
 5.00081849e-003 1.43485309e-002 2.30528871e+001 2.25147042e+006
 4.14577653e+018 5.33398116e+042 9.84191871e+091 7.20914596e+189]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 3.69847475e-004 4.65129364e-004 3.11848553e-003
 4.46934399e-004 7.28605953e-004 1.65431002e-007 4.12376704e-005
 6.47472237e-003 8.34515871e-003 1.79742028e-005 5.76622046e-005
 3.10400741e-005 1.05146305e-005 1.31984797e-003 2.86109993e-004
 2.75857453e-004 1.04715341e-003 1.63794406e-004 8.06507512e-004
 1.46406248e-009 3.86740455e-004 1.38118210e-003 8.82543415e-004
 8.24303898e-004 2.06405640e-004 9.35899418e-005 2.85981079e-003
 1.39085268e-006 3.18585052e-003 1.65091379e-005 1.07124373e-003
 4.85961661e-005 6.53902191e-004 1.94756853e-003 3.37001220e-008
 3.51260465e-003 8.56856285e-005 2.68960619e-003 2.30506700e-003
 3.10721134e-004 5.22941686e-005 1.29883545e-003 1.03326082e-003
 1.96329297e-003 1.19786881e-003 2.80084624e-007 9.85726953e-003
 5.89248947e-005 4.52096456e-004 5.28938517e-004 1.09604594e-003
 3.31795862e-003 9.74852838e-004 5.18922504e-001 4.44618136e+006
 9.50858066e+018 1.63086694e+044 2.14689387e+094 3.94818624e+194]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 9.01640807e-005 1.10288856e-005 5.26107808e-004
 3.91009007e-005 5.27643324e-004 2.26178701e-004 8.04343060e-004
 2.09411977e-003 3.85367228e-004 1.68245184e-004 6.18209213e-004
 2.93304901e-004 3.30573442e-003 8.51741727e-005 1.44057475e-004
 1.72847251e-005 4.10578762e-004 2.30412058e-004 8.79900511e-004
 2.85731724e-007 1.22391043e-003 2.59841440e-003 5.08590862e-004
 1.14244956e-004 1.67502657e-003 1.93095873e-003 2.67412497e-004
 1.91956815e-003 6.78434101e-006 2.67760952e-004 2.53113608e-005
 5.24747773e-003 2.78942996e-004 2.11366891e-003 1.22546398e-005
 2.32096860e-003 3.93908051e-006 5.14683552e-004 2.25513075e-003
 2.84280999e-004 7.44178464e-004 2.09425239e-004 3.56900041e-004
 8.32530652e-004 1.50734318e-003 6.75640835e-006 1.72233983e-005
 1.86052192e-004 4.38208741e-004 8.82656215e-005 5.99798311e-004
 4.94436197e-004 1.73213303e-003 4.96471687e-002 2.17673256e+002
 2.02795582e+009 1.44196475e+028 5.45966991e+061 1.86294824e+129]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 5.02842004e-003 1.82240743e-005 8.67417817e-005
 1.93553062e-005 1.28397874e-005 3.72252077e-005 8.28487510e-005
 9.18465296e-004 1.90671437e-003 4.18057552e-004 5.91292015e-005
 5.76301641e-005 1.05334947e-003 1.50098180e-003 2.28118692e-004
 2.37979181e-003 1.82796864e-003 2.41100802e-004 4.51165892e-004
 2.15916502e-003 3.33595851e-004 9.60566050e-005 7.22415571e-006
 7.93415954e-004 7.38037907e-004 2.32606283e-003 4.72159966e-004
 2.24002351e-003 4.81700590e-005 6.41391181e-004 7.27287668e-004
 8.91803450e-004 3.12149964e-005 2.20052884e-005 1.01304727e-004
 1.00827301e-003 4.70238871e-004 8.88812419e-005 3.29911428e-004
 9.82591516e-005 2.27219328e-004 5.94212798e-004 1.51253438e-003
 6.48988143e-005 6.83059821e-003 7.07112114e-003 3.01437580e-005
 1.57546253e-004 1.29666708e-005 1.76012561e-004 2.43495598e-004
 7.93736811e-004 2.43463341e-004 2.55604718e-002 6.05140765e+001
 1.69869212e+009 1.19174304e+024 1.22372403e+054 1.27923789e+114]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 1.57909555e-006 7.24844760e-004 2.56599438e-006
 4.97299228e-007 5.35537980e-006 9.19351759e-004 3.21693463e-004
 2.93713720e-005 9.83391554e-003 1.42120360e-004 1.03730158e-003
 2.65102222e-004 7.45558496e-003 6.77687997e-004 3.20457158e-004
 1.71284860e-005 2.07995511e-004 4.44963697e-003 1.71917040e-004
 1.40115153e-005 2.10953988e-005 1.27309856e-004 2.23609587e-005
 4.89338070e-007 3.67116538e-003 2.46074529e-005 4.54494774e-005
 2.03124492e-005 1.61746146e-003 6.71155757e-004 1.27416850e-003
 2.05856951e-004 1.16520440e-005 8.61289563e-005 1.08021618e-004
 1.78294604e-005 6.92867692e-004 1.76412229e-003 1.83058962e-003
 9.05472731e-005 2.46349820e-006 5.43171255e-005 1.28716422e-003
 1.13330865e-005 3.31673362e-005 3.19602979e-004 1.75717231e-003
 2.64894588e-006 4.65291598e-004 1.14052021e-004 1.42997165e-003
 4.08435448e-003 1.61230852e-001 1.26201487e+001 3.64290624e+007
 1.17661038e+021 1.50085847e+048 1.91013188e+102 3.11532460e+210]"
0.02785282490553176,0.7853981633974483,"[1.00000000e+000 3.82317839e-004 1.17062734e-004 1.02221379e-005
 3.03647697e-005 2.64977981e-003 8.35748581e-004 3.06239638e-004
 7.60295113e-005 3.97860163e-004 2.36421334e-003 1.10656717e-003
 4.00422652e-004 2.53099591e-006 2.11721081e-004 1.43955900e-004
 2.16426909e-003 4.86982160e-004 4.92679753e-004 2.55871186e-003
 1.53781935e-004 6.94090804e-006 1.45496770e-003 3.32530045e-004
 1.14896145e-004 1.85375355e-004 2.82576659e-003 1.18961670e-003
 2.34952307e-003 3.09072798e-005 1.53164791e-003 4.05698109e-004
 4.03739957e-004 1.63485799e-004 5.18239013e-003 6.29512598e-005
 1.46170517e-003 2.98900671e-004 3.35344555e-003 3.07537309e-004
 4.67031185e-004 8.25643473e-003 4.43411994e-004 1.23020920e-003
 2.44221382e-004 1.27621870e-003 1.05324002e-003 3.17724323e-004
 3.86407457e-004 5.30779041e-004 1.48074955e-004 4.91172073e-004
 1.02625451e-004 2.45360477e-003 3.73803997e-001 4.94971801e+004
 4.11669822e+014 7.58802562e+034 3.60970979e+075 1.08928959e+157]"
