0.02785282490553176 0.7853981633974483 [1, 5.194265406412705e-06, 2.3310459685467954e-06, 6.027881624430888e-06, 3.736488301072427e-08, 0.00017116881690920074, 8.830950957325666e-05, 0.0002966351897923791, 3.748615172894886e-05, 0.0006230828217199849, 0.0013540009828740614, 6.096422277864798e-06, 0.003222708303925959, 0.00019431657479286566, 0.0006976566784722355, 0.00030857984185066965, 0.006882946788347235, 0.0029578875377294345, 0.00042322224320185086, 0.0024805559115621406, 0.0008890105598664667, 0.0013043947992976749, 0.001797599370483254, 0.0007352520277705464, 0.00037258988443024095, 0.0017868704728767285, 0.010033059466922614, 0.0004621800458809266, 0.0008401357773156214, 0.0012171757998155313, 0.0006068759330888496, 1.2568182417039331e-05, 0.00020174191011193532, 9.968035608172454e-06, 0.00011188785823577495, 0.00027183651756122317, 0.0005376964117114726, 0.00018603511786297874, 3.571611275981451e-05, 0.0006310073199908658, 0.005376129939068853, 0.0016754342664227885, 0.002784444573119363, 0.0012311665765709478, 2.7283261810475493e-05, 0.0010729397455801243, 0.00011614841135592983, 0.0010974291764843964, 2.1605469518027218e-05, 0.003271826744950408, 0.0046387444304010145, 9.846186885461237e-06, 0.00040885883293342553, 0.02584239399101949, 4.849176694056067, 409400.9634286861, 3.3663668409200976e+16, 4.7753881936214774e+39, 5.307668138860986e+83, 1.196786061881384e+176]
0.02785282490553176 0.7853981633974483 [1, 0.0001580604272376215, 2.2418357292466976e-05, 7.41298333693306e-05, 0.003333204688767561, 3.442410873420405e-05, 1.4768137079969236e-05, 0.0011038452192449941, 0.001669069063820693, 5.423411387075939e-06, 2.836690452643988e-05, 0.0006718553845864309, 0.00130029322525316, 0.0004958627794368116, 0.003813204488454449, 0.004946035037752164, 0.0029542286201161734, 0.010154531699750733, 0.00061233961845791, 0.0022051332851748926, 0.001194448896949354, 0.0018777812469288069, 0.001168206475486292, 0.00420318182605038, 3.7322287898642087e-05, 0.005737098910797806, 0.0019123207184764358, 0.0002512370799149086, 0.0002984194903728791, 0.0006031412537693944, 0.008129483448775376, 7.165741089924961e-05, 0.0013991217863318852, 0.00433288609137958, 0.0005030985217939612, 0.003137898143182096, 2.1332149418773685e-05, 0.0005468835300917171, 0.004971011500007189, 0.00454523131491116, 0.00038811840475475685, 0.0015463691846076765, 0.0030992071815784867, 4.675764090839394e-05, 0.0018998343151335492, 0.0005265321405418124, 0.00022818630941686836, 0.0004875660384949992, 0.0007642344229356935, 4.859785339106334e-05, 0.0007291073876560495, 0.00039199209655719456, 0.0003889108819441609, 0.009267062498064395, 0.6234395720461305, 6023430.580920718, 1.1240904490518827e+19, 3.024736596081727e+44, 6.688135717171703e+94, 3.8228139675815105e+195]
0.02785282490553176 0.7853981633974483 [1, 0.000824048591823899, 1.2367011267844095e-05, 0.00013267887542463245, 0.00015559422504982597, 1.0551669166446095e-05, 4.866018237075774e-07, 9.611598685663903e-06, 0.004496809988940994, 0.002583378861533384, 0.0011147374237995083, 5.5574520200693794e-05, 6.486268810540834e-05, 1.958592028977885e-06, 7.468376791799439e-06, 0.007031496441063298, 8.11731356706919e-07, 0.00020476100303183412, 0.0016533784526273094, 8.005831910987957e-06, 9.095605102042943e-07, 0.0002693366779512875, 0.0008961795020110562, 8.721327593289547e-06, 0.00022191113596242213, 0.0008694463769380289, 0.0028711605197745712, 0.002067065865129333, 0.0003234196973791761, 0.0015893398893312902, 7.467087012488924e-05, 0.0023940612765737633, 0.000191116104210761, 0.0004599767204577827, 0.00030373554199120714, 5.160721915580926e-05, 0.0021248131056625435, 0.001852826945756493, 0.00039858569176590825, 0.0022360751099435856, 0.0005946739590563681, 3.854355939861824e-06, 0.00019766230925770322, 1.5053950755686958e-05, 2.9165942090422485e-05, 0.00040969009636040467, 0.0003686854768784198, 1.6867506536478848e-05, 0.00215923209797194, 0.002305617581012098, 0.00087559697129648, 0.0003234393071353416, 0.010708796421935143, 0.4273040252664436, 402.3855358804926, 88435105662.60757, 6.631923499413665e+25, 9.57015255357633e+57, 2.5783401461144598e+122, 5.4447347085242156e+250]
0.02785282490553176 0.7853981633974483 [1, 1.6179427282704663e-05, 0.00012580548414258832, 2.8470478435522215e-05, 7.096152178094212e-06, 0.00046640196658152665, 1.3761728394506735e-07, 7.172561408538518e-05, 0.005208912372598099, 1.4922069848740685e-05, 0.00045860284629504474, 0.0006035025878637936, 1.8862602518637908e-05, 2.7145838504021364e-06, 2.0790997269235075e-06, 0.006685603354572792, 0.0014147568306672512, 0.00047925713056889887, 0.0009375426998257969, 0.0038440202209247434, 8.054354722839642e-05, 0.0010654640722709391, 0.0001479526726248545, 1.0622790650231811e-06, 0.0024532550181609485, 1.103497856219702e-05, 7.197240807178179e-05, 0.00050368852007688, 2.0047758985970694e-05, 0.001452659583646082, 0.00036412976791445976, 0.00801329380680364, 0.0006823356010072089, 0.006651714645126891, 0.0016121727884851763, 0.0024377306697710498, 0.00034198646986889283, 0.0005208828830042698, 0.0014305611769036923, 2.2049247526152155e-05, 0.0010549746730015843, 0.0021948419013211764, 0.0024581777585806807, 0.0011484485797586916, 0.00011807822090576748, 0.003792368281709798, 0.0019304088111704672, 0.0004654126687231199, 0.0006076941483593625, 0.0002231081814165502, 7.329368934656418e-06, 0.0019376801284444925, 0.0007266109367423196, 0.1372560596855927, 11.641089743276332, 2579777878.1288505, 1.749959160990535e+24, 4.2466718006793534e+54, 1.5735982649041796e+115, 2.116967869469705e+236]
0.02785282490553176 0.7853981633974483 [1, 0.0011320641817745443, 0.005679717119607701, 6.029974660587695e-05, 6.247153349929708e-07, 0.00017158592718549275, 0.0003684942014742806, 0.00015961244376530519, 0.00020427427233217946, 0.0011630583476877159, 0.00010263519057611123, 0.001841391568900894, 0.0002846435393769174, 0.001370971256032009, 0.004100872412865752, 0.00016376830915565245, 0.004497471639409892, 0.002237282200738896, 1.1559327986120154e-06, 9.305906380281212e-06, 0.0036087797240961805, 4.0719070122249405e-05, 0.0077502310074323445, 1.4418442053547386e-05, 0.00013594295945480164, 0.0015757602167589082, 0.0012647602791098131, 0.000496878155813798, 0.000857908365329652, 0.0018544942890136931, 3.14794369585251e-05, 0.0012743689993527092, 0.0009534687182930137, 0.000516049729070904, 0.00014263042145230048, 0.0016372304650126553, 0.0004405598025495253, 2.0207965461717054e-05, 0.007333948593767106, 0.0013859808238886142, 0.008716774086944254, 0.00019820193498028442, 0.0009350336757404025, 0.00011961593821104126, 0.002439718411830093, 0.000414416725856448, 0.00010813725992986348, 7.067114692777755e-05, 0.0010810571932751822, 0.00024034715062539464, 0.0019270526645783004, 0.007094279446384646, 0.009620527294154847, 0.13488105899312244, 180.98273208140756, 5558857725.78943, 3.690985899029694e+26, 2.42460783936631e+59, 4.5710416568461385e+124, 1.7825339642439135e+255]
0.02785282490553176 0.7853981633974483 [1, 4.009084368312023e-05, 4.031218234754533e-06, 0.00025952533963528456, 0.00011179285022965769, 0.0019680424848086426, 0.000453945411773617, 0.0002141221135251986, 1.4055410193839907e-05, 4.8126485002166005e-05, 0.00037847139487154905, 0.0026413352439483674, 0.0003298711775598867, 0.00010827589330175027, 1.701794541113979e-07, 0.0012317210328014801, 0.0003522177998948807, 0.00011151735409599429, 1.0822666890950702e-05, 0.0011968070510583525, 0.00010318951400203584, 0.005870887523367415, 4.731068687710653e-06, 0.0010322118410752213, 0.0008057585542439309, 2.1522039263642815e-05, 0.0002699259089520317, 0.00030927757304548444, 0.0006413325849937631, 0.0012763870435137264, 0.004383849375736311, 0.0024272577972748173, 2.350823256121114e-06, 0.0007101303100475175, 4.351700573792171e-07, 0.001521619579782276, 0.00025333816913600775, 0.0006429508034348258, 0.0005091141600472921, 2.3944883944584954e-05, 0.002615674174083868, 4.84440679525349e-05, 1.8289367336346794e-06, 0.0031728118588007686, 0.00010921893812236928, 0.000504403916311437, 0.00017297991996714608, 0.00033032203569267367, 0.0024269317423041034, 0.00036875395674452116, 6.720934032560998e-05, 0.0007336025185594246, 0.0005084725137592338, 0.027137730684121435, 14.072432119826871, 458202893.55555314, 1.6165103420202185e+21, 8.418441983547529e+49, 2.8551167355037665e+105, 8.178745431496073e+216]
0.02785282490553176 0.7853981633974483 [1, 1.3866539429283267e-05, 2.139288852424278e-05, 0.002404156226088947, 0.008346408187719374, 1.1213098996179815e-05, 0.0030534235887953137, 0.0002450461270437805, 2.3263669756822523e-05, 3.519134571346485e-07, 0.002561072886789904, 0.0005808775617128053, 2.7759210877093895e-11, 8.125985152765105e-05, 0.0007557982734794324, 0.00028244828658145743, 0.0012451495089898564, 0.0026636993261386316, 0.0018343181739991032, 0.0003382673280127079, 0.0002598514426429362, 0.0009008253074092066, 0.0023662751308234278, 0.0006026433362823639, 0.0018374596110321121, 0.0014071711053967816, 0.0003077134126375611, 5.274658624312861e-05, 0.0013846638691032865, 0.0008783495218025731, 2.403585973526461e-07, 0.0007047876109816512, 0.0003195757088973771, 0.001754039090115021, 0.0001881466846141499, 0.007459136442146472, 5.7202330853475354e-06, 0.003467008963351386, 0.002024174695791893, 0.00029555941878938645, 0.00031212425704757224, 0.0006257889392405978, 0.0003262870291205629, 0.003381685032469267, 0.0004025820256164688, 0.0007549221392527975, 0.0001658600034824081, 0.000982256105084611, 0.0025914508888610047, 0.0014198484441448123, 0.002239651407425225, 0.0005350989803937757, 0.0018354703931127549, 0.0060773564430501616, 0.11156543840717494, 3236.364298816743, 3081491406238.7925, 3.1546262096606775e+30, 6.7595151876363e+66, 3.8529399082877866e+139]
0.02785282490553176 0.7853981633974483 [1, 0.0009648046254840703, 0.00014426856374367524, 5.535264607952776e-05, 6.343941984745364e-07, 7.229452557303031e-07, 0.0003427940398210657, 0.0006880752853700797, 0.002530232328539392, 0.00011460854603002829, 1.724084008662581e-07, 0.0028478417380516756, 4.1273217543303195e-07, 0.00039211983810125096, 0.000401759845254679, 0.00027594397980958, 0.00027458281786925474, 0.0027366575779188473, 8.474253274507624e-05, 0.003905949624638642, 5.088844300584933e-05, 3.7464101612082795e-05, 0.0015008731908980428, 0.00014767331971919965, 0.00011168913374827306, 0.001995878908613661, 0.000886264319205045, 6.448519322323413e-06, 0.0003324806981452308, 0.00022194938542244386, 0.002836560424066303, 4.031987168609707e-06, 1.6617474203333532e-05, 2.509099973591204e-05, 0.0002857885135432712, 1.5506048170105593e-05, 0.0006250981733357852, 8.691109020223648e-05, 0.0033153610126091934, 0.0013120425582618129, 0.00020285018828121253, 0.0005885277701177777, 0.0003836611236143812, 0.0015960910707945631, 0.0010288525158049758, 0.00034258977226777487, 0.0014405804447768938, 2.5854474527991773e-06, 0.0010783428176307096, 0.0009557468974639703, 0.0004447996607872983, 0.0002580152919607321, 0.0006123753723903527, 0.00041717996498876674, 0.0008582129586315719, 219.5845376240183, 14078181097.62603, 1.9687033879709317e+26, 3.3406385620575496e+58, 9.52891256670656e+122]
0.02785282490553176 0.7853981633974483 [1, 0.002446927654512054, 0.00011958103228142763, 1.2590603328436044e-05, 1.3549435308979439e-05, 0.0001430286394632345, 0.006825297101079159, 0.00023404425967286273, 0.00020143893049450682, 0.00010692057045235353, 0.0030103662709908435, 0.0005287319053178554, 0.0008345259563595437, 0.002438318744321235, 0.0002442102145930393, 0.00039554707373782433, 0.0005495907709913738, 0.00032530855312075103, 0.0011349003927073064, 2.8476952495600018e-05, 8.581180739927908e-05, 0.0002396851774125694, 0.0009257073508626791, 0.0008633689270448303, 0.0004253356385928148, 4.017277886791668e-07, 0.0011271415705695661, 0.003641089078205239, 0.0005691393940012962, 0.00024662947324858176, 3.148948973660939e-06, 0.0029269488341010994, 1.8668811494808498e-06, 2.737167929277197e-06, 0.0012111709078430673, 0.0006530523725287621, 0.005636511656329421, 0.00016700888413709016, 0.0017193290343966992, 0.006217294450797627, 2.801989065907652e-05, 0.0020738953084130274, 0.00040749779575797345, 0.0015233988412445968, 0.0045619718552914355, 3.6129336594102145e-05, 0.000524016343728495, 0.0005293069593944322, 1.7021904389001024e-05, 5.239208441599399e-06, 0.00030243814655982665, 0.0004914347496024278, 0.0003076010927822341, 0.00010340664663541751, 0.16407315998796157, 495.96362590136874, 5868156132314.332, 1.4984966347730722e+30, 2.313550623185106e+65, 8.741824455050085e+136]
0.02785282490553176 0.7853981633974483 [1, 0.000654867623258308, 0.00016042119177033995, 2.5297749811698897e-05, 4.973846282175908e-07, 1.2959265326619114e-05, 1.623391874530975e-06, 0.001449803017229949, 0.0004671000821526695, 0.00010042747875422899, 7.540737811753193e-05, 0.00023366533207954266, 0.0002950261775762613, 2.6922339377077404e-07, 0.0005274486856275666, 0.00020972813116022928, 6.302892628297397e-05, 0.000196627287817, 4.6135467919231924e-05, 5.184022595756736e-05, 1.334528491875341e-06, 0.0009635921180390284, 0.0053312898408110375, 0.0033593246379238595, 0.0015708137448847662, 0.002400936695244635, 0.0002627653138080988, 6.148284213755835e-07, 2.5535515355321074e-06, 0.0020076344071497773, 0.00043261584402687857, 0.00013642111698513709, 0.00033894192447071883, 0.00012662669159981915, 4.866765777880785e-06, 0.002897428658688729, 5.265173134499515e-06, 0.00026905301317960086, 0.00022925352848712362, 8.782386622038236e-05, 0.000266077812977491, 0.0024874841745725325, 0.0043980267520905, 7.454270204204894e-05, 0.001415021008861474, 7.827805497727351e-06, 0.005473813688833841, 5.304563171587812e-05, 5.371021483981325e-05, 0.0003676411536406133, 0.00022657311243983507, 7.62534367320173e-05, 0.006106493237123688, 0.0002640202868148957, 16.613409714779, 786445.9406437582, 3.2851930936912544e+17, 1.8030908724258709e+43, 1.32461707433604e+92, 1.5722468415220076e+190]
