N,J,Jz,magnetization,gap_ratio_mean,gap_ratio_std,num_states_per_rd_instance,num_rd_instances,thrown_instances
14,0.454,0.535,0.0,0.6033763374272789,0.0,343,1,0
14,0.454,0.576,0.0,0.592650168649455,0.0,343,1,0
14,0.454,0.616,0.0,0.6216700573998225,0.0,343,1,0
14,0.454,0.656,0.0,0.6038837603001646,0.0,343,1,0
14,0.454,0.697,0.0,0.587129073277058,0.0,343,1,0
14,0.454,0.737,0.0,0.599661967614189,0.0,343,1,0
14,0.454,0.778,0.0,0.6277367970887351,0.0,343,1,0
14,0.495,0.01,0.0,0.4296312991391802,0.0,343,1,0
14,0.495,0.05,0.0,0.5587025310437452,0.0,343,1,0
14,0.495,0.091,0.0,0.6137729147106389,0.0,343,1,0
14,0.495,0.131,0.0,0.6019528373373177,0.0,343,1,0
14,0.495,0.172,0.0,0.6200134151631819,0.0,343,1,0
14,0.495,0.212,0.0,0.5972375835463253,0.0,343,1,0
14,0.495,0.252,0.0,0.5783159785887102,0.0,343,1,0
14,0.495,0.293,0.0,0.5751461093334823,0.0,343,1,0
14,0.495,0.333,0.0,0.5812112794716441,0.0,343,1,0
14,0.495,0.374,0.0,0.5833319654629328,0.0,343,1,0
14,0.495,0.414,0.0,0.5922883672572867,0.0,343,1,0
14,0.495,0.454,0.0,0.5768788609376665,0.0,343,1,0
14,0.495,0.495,0.0,0.5959509381926017,0.0,343,1,0
14,0.495,0.535,0.0,0.6001006426558473,0.0,343,1,0
14,0.495,0.576,0.0,0.5836306802663753,0.0,343,1,0
14,0.495,0.616,0.0,0.6103039577351553,0.0,343,1,0
14,0.495,0.656,0.0,0.6133640799249048,0.0,343,1,0
14,0.495,0.697,0.0,0.6141448618178161,0.0,343,1,0
14,0.495,0.737,0.0,0.5925693006165563,0.0,343,1,0
14,0.495,0.778,0.0,0.5956678055924479,0.0,343,1,0
14,0.535,0.01,0.0,0.3837260235160336,0.0,343,1,0
14,0.535,0.05,0.0,0.5285570266598041,0.0,343,1,0
14,0.535,0.091,0.0,0.6076189158006251,0.0,343,1,0
14,0.535,0.131,0.0,0.611046247900618,0.0,343,1,0
14,0.535,0.172,0.0,0.6013811053065812,0.0,343,1,0
14,0.535,0.212,0.0,0.5833728045236174,0.0,343,1,0
14,0.535,0.252,0.0,0.5865478300200121,0.0,343,1,0
14,0.535,0.293,0.0,0.6064611608837419,0.0,343,1,0
14,0.535,0.333,0.0,0.5588630597684449,0.0,343,1,0
14,0.535,0.374,0.0,0.5836324516286086,0.0,343,1,0
14,0.535,0.414,0.0,0.6190554079337438,0.0,343,1,0
14,0.535,0.454,0.0,0.6125839695472252,0.0,343,1,0
14,0.535,0.495,0.0,0.6032146359122128,0.0,343,1,0
14,0.535,0.535,0.0,0.5905030098739047,0.0,343,1,0
14,0.535,0.576,0.0,0.5942917935498594,0.0,343,1,0
14,0.535,0.616,0.0,0.5822153068479562,0.0,343,1,0
14,0.535,0.656,0.0,0.5935405785371095,0.0,343,1,0
14,0.535,0.697,0.0,0.6313529938909674,0.0,343,1,0
14,0.535,0.737,0.0,0.6026557049802693,0.0,343,1,0
14,0.535,0.778,0.0,0.5702873904534254,0.0,343,1,0
14,0.576,0.01,0.0,0.4051022599511435,0.0,343,1,0
14,0.576,0.05,0.0,0.4995848748550424,0.0,343,1,0
14,0.576,0.091,0.0,0.601016376269067,0.0,343,1,0
14,0.576,0.131,0.0,0.6107475290459201,0.0,343,1,0
14,0.576,0.172,0.0,0.6013298632228942,0.0,343,1,0
14,0.576,0.212,0.0,0.5971800932172678,0.0,343,1,0
14,0.576,0.252,0.0,0.5857572189061565,0.0,343,1,0
14,0.576,0.293,0.0,0.5800969514161617,0.0,343,1,0
14,0.576,0.333,0.0,0.5936762195052612,0.0,343,1,0
14,0.576,0.374,0.0,0.6048690703023869,0.0,343,1,0
14,0.576,0.414,0.0,0.567356589800068,0.0,343,1,0
14,0.576,0.454,0.0,0.6027076053028728,0.0,343,1,0
14,0.576,0.495,0.0,0.6088400354509362,0.0,343,1,0
14,0.576,0.535,0.0,0.6011731183494337,0.0,343,1,0
14,0.576,0.576,0.0,0.6084756578777546,0.0,343,1,0
14,0.576,0.616,0.0,0.6039267772909098,0.0,343,1,0
14,0.576,0.656,0.0,0.6075253144265729,0.0,343,1,0
14,0.576,0.697,0.0,0.5904135402421377,0.0,343,1,0
14,0.576,0.737,0.0,0.6135430307935392,0.0,343,1,0
14,0.576,0.778,0.0,0.6160183221808943,0.0,343,1,0
14,0.616,0.01,0.0,0.3778563326809723,0.0,343,1,0
14,0.616,0.05,0.0,0.5003762265923347,0.0,343,1,0
14,0.616,0.091,0.0,0.5833222626671288,0.0,343,1,0
14,0.616,0.131,0.0,0.6151515877604322,0.0,343,1,0
14,0.616,0.172,0.0,0.5951604813689613,0.0,343,1,0
14,0.616,0.212,0.0,0.590774052999528,0.0,343,1,0
14,0.616,0.252,0.0,0.5932442390033215,0.0,343,1,0
14,0.616,0.293,0.0,0.6061628698958503,0.0,343,1,0
14,0.616,0.333,0.0,0.5950194703481979,0.0,343,1,0
14,0.616,0.374,0.0,0.5725115589103761,0.0,343,1,0
14,0.616,0.414,0.0,0.5876803258776849,0.0,343,1,0
14,0.616,0.454,0.0,0.621234884266315,0.0,343,1,0
14,0.616,0.495,0.0,0.620243324994255,0.0,343,1,0
14,0.616,0.535,0.0,0.6037889824257476,0.0,343,1,0
14,0.616,0.576,0.0,0.6165730222598493,0.0,343,1,0
14,0.616,0.616,0.0,0.6002941744586466,0.0,343,1,0
14,0.616,0.656,0.0,0.6085402132934076,0.0,343,1,0
14,0.616,0.697,0.0,0.6022296379570192,0.0,343,1,0
14,0.616,0.737,0.0,0.600476089210799,0.0,343,1,0
14,0.616,0.778,0.0,0.5905152745444787,0.0,343,1,0
14,0.656,0.01,0.0,0.4075154088436798,0.0,343,1,0
14,0.656,0.05,0.0,0.496456794854884,0.0,343,1,0
14,0.656,0.091,0.0,0.5270422554900454,0.0,343,1,0
14,0.656,0.131,0.0,0.6260396089641653,0.0,343,1,0
14,0.656,0.172,0.0,0.5856779523913183,0.0,343,1,0
14,0.656,0.212,0.0,0.5652511625613373,0.0,343,1,0
14,0.656,0.252,0.0,0.591505695473298,0.0,343,1,0
14,0.656,0.293,0.0,0.5676772353017839,0.0,343,1,0
14,0.656,0.333,0.0,0.6162873556626174,0.0,343,1,0
14,0.656,0.374,0.0,0.5962285273914333,0.0,343,1,0
14,0.656,0.414,0.0,0.593726326230276,0.0,343,1,0
14,0.656,0.454,0.0,0.5841788237530451,0.0,343,1,0
14,0.656,0.495,0.0,0.601130614610091,0.0,343,1,0
14,0.656,0.535,0.0,0.6033176255091873,0.0,343,1,0
14,0.656,0.576,0.0,0.6013833908833975,0.0,343,1,0
14,0.656,0.616,0.0,0.5983682828819481,0.0,343,1,0
14,0.656,0.656,0.0,0.6243551186130121,0.0,343,1,0
14,0.656,0.697,0.0,0.5910867858622049,0.0,343,1,0
14,0.656,0.737,0.0,0.5890617848700653,0.0,343,1,0
14,0.656,0.778,0.0,0.5951571566188398,0.0,343,1,0
14,0.697,0.01,0.0,0.3975787168054413,0.0,343,1,0
14,0.697,0.05,0.0,0.4972399686281015,0.0,343,1,0
14,0.697,0.091,0.0,0.5133451814368775,0.0,343,1,0
14,0.697,0.131,0.0,0.5691736991750123,0.0,343,1,0
14,0.697,0.172,0.0,0.5813739256109631,0.0,343,1,0
14,0.697,0.212,0.0,0.5930583381222536,0.0,343,1,0
14,0.697,0.252,0.0,0.6197323939866306,0.0,343,1,0
14,0.697,0.293,0.0,0.6380425378265114,0.0,343,1,0
14,0.697,0.333,0.0,0.5971169054876282,0.0,343,1,0
14,0.697,0.374,0.0,0.5902622249147362,0.0,343,1,0
14,0.697,0.414,0.0,0.5793689006640608,0.0,343,1,0
14,0.697,0.454,0.0,0.5927427512067104,0.0,343,1,0
14,0.697,0.495,0.0,0.5949002065940356,0.0,343,1,0
14,0.697,0.535,0.0,0.5709113907846844,0.0,343,1,0
14,0.697,0.576,0.0,0.5925885061978693,0.0,343,1,0
14,0.697,0.616,0.0,0.5940973210183829,0.0,343,1,0
14,0.697,0.656,0.0,0.6167624346544566,0.0,343,1,0
14,0.697,0.697,0.0,0.6073127264216522,0.0,343,1,0
14,0.697,0.737,0.0,0.5908981526129355,0.0,343,1,0
14,0.697,0.778,0.0,0.614260234307151,0.0,343,1,0
14,0.737,0.01,0.0,,,343,0,2
14,0.737,0.05,0.0,,,343,0,2
14,0.737,0.091,0.0,,,343,0,2
14,0.737,0.131,0.0,,,343,0,2
14,0.737,0.172,0.0,,,343,0,2
14,0.737,0.212,0.0,,,343,0,2
14,0.737,0.252,0.0,,,343,0,2
14,0.737,0.293,0.0,,,343,0,2
14,0.737,0.333,0.0,,,343,0,2
14,0.737,0.374,0.0,,,343,0,2
14,0.737,0.414,0.0,,,343,0,2
14,0.737,0.454,0.0,,,343,0,2
14,0.737,0.495,0.0,,,343,0,2
14,0.737,0.535,0.0,,,343,0,2
14,0.737,0.576,0.0,,,343,0,2
14,0.737,0.616,0.0,,,343,0,2
14,0.737,0.656,0.0,,,343,0,2
14,0.737,0.697,0.0,,,343,0,2
14,0.737,0.737,0.0,,,343,0,2
14,0.737,0.778,0.0,,,343,0,2
14,0.778,0.01,0.0,,,343,0,2
14,0.778,0.05,0.0,,,343,0,2
14,0.778,0.091,0.0,,,343,0,2
14,0.778,0.131,0.0,,,343,0,2
14,0.778,0.172,0.0,,,343,0,2
14,0.778,0.212,0.0,,,343,0,2
14,0.778,0.252,0.0,,,343,0,2
14,0.778,0.293,0.0,,,343,0,2
14,0.778,0.333,0.0,,,343,0,2
14,0.778,0.374,0.0,,,343,0,2
14,0.778,0.414,0.0,,,343,0,2
14,0.778,0.454,0.0,,,343,0,2
14,0.778,0.495,0.0,,,343,0,2
14,0.778,0.535,0.0,,,343,0,2
14,0.778,0.576,0.0,,,343,0,2
14,0.778,0.616,0.0,,,343,0,2
14,0.778,0.656,0.0,,,343,0,2
14,0.778,0.697,0.0,,,343,0,2
14,0.778,0.737,0.0,,,343,0,2
14,0.778,0.778,0.0,,,343,0,2
13,0.01,0.01,0.5,,,171,0,2
13,0.01,0.05,0.5,0.4115689233596242,0.0,171,1,0
13,0.01,0.091,0.5,0.3706085977834667,0.0,171,1,0
13,0.01,0.131,0.5,0.3903382152360779,0.0,171,1,0
13,0.01,0.172,0.5,0.407288771094811,0.0,171,1,0
13,0.01,0.212,0.5,0.3760398965311931,0.0,171,1,0
13,0.01,0.252,0.5,0.3965767779046393,0.0,171,1,0
13,0.01,0.293,0.5,0.3713091487776371,0.0,171,1,0
13,0.01,0.333,0.5,0.3959065206505313,0.0,171,1,0
13,0.01,0.374,0.5,0.4319707373750535,0.0,171,1,0
13,0.01,0.414,0.5,0.3871790849033102,0.0,171,1,0
13,0.01,0.454,0.5,0.3750645901233985,0.0,171,1,0
13,0.01,0.495,0.5,0.4147155310792748,0.0,171,1,0
13,0.01,0.535,0.5,0.3811273437993342,0.0,171,1,0
13,0.01,0.576,0.5,0.3849016167114167,0.0,171,1,0
13,0.01,0.616,0.5,0.3996247698905272,0.0,171,1,0
13,0.01,0.656,0.5,0.3693610485481708,0.0,171,1,0
13,0.01,0.697,0.5,0.3772336625651459,0.0,171,1,0
13,0.01,0.737,0.5,0.3699325613949345,0.0,171,1,0
13,0.01,0.778,0.5,0.366447908940427,0.0,171,1,0
13,0.05,0.01,0.5,0.3558640782427011,0.0,171,1,0
13,0.05,0.05,0.5,0.3869030576894646,0.0,171,1,0
13,0.05,0.091,0.5,0.3312891121185567,0.0,171,1,0
13,0.05,0.131,0.5,0.371082184280906,0.0,171,1,0
13,0.05,0.172,0.5,0.4324482417281616,0.0,171,1,0
13,0.05,0.212,0.5,0.3845417234025212,0.0,171,1,0
13,0.05,0.252,0.5,0.4263376550066716,0.0,171,1,0
13,0.05,0.293,0.5,0.3928440584330045,0.0,171,1,0
13,0.05,0.333,0.5,0.3628665091012804,0.0,171,1,0
13,0.05,0.374,0.5,0.4192187722834604,0.0,171,1,0
13,0.05,0.414,0.5,0.4272517912314704,0.0,171,1,0
13,0.05,0.454,0.5,0.3667846827783289,0.0,171,1,0
13,0.05,0.495,0.5,0.3864211381401843,0.0,171,1,0
13,0.05,0.535,0.5,0.3769087091677037,0.0,171,1,0
13,0.05,0.576,0.5,0.4126019780826137,0.0,171,1,0
13,0.05,0.616,0.5,0.4072841027730837,0.0,171,1,0
13,0.05,0.656,0.5,0.3601519689673139,0.0,171,1,0
13,0.05,0.697,0.5,0.3970728011778519,0.0,171,1,0
13,0.05,0.737,0.5,0.3722350110149789,0.0,171,1,0
13,0.05,0.778,0.5,0.3762260131300493,0.0,171,1,0
13,0.091,0.01,0.5,0.4023867145532219,0.0,171,1,0
13,0.091,0.05,0.5,0.3563495272504585,0.0,171,1,0
13,0.091,0.091,0.5,0.4116587146414765,0.0,171,1,0
13,0.091,0.131,0.5,0.3854904173286042,0.0,171,1,0
13,0.091,0.172,0.5,0.3598821934708965,0.0,171,1,0
13,0.091,0.212,0.5,0.379162124169819,0.0,171,1,0
13,0.091,0.252,0.5,0.3762864543196262,0.0,171,1,0
13,0.091,0.293,0.5,0.3860050959869114,0.0,171,1,0
13,0.091,0.333,0.5,0.4007134796110186,0.0,171,1,0
13,0.091,0.374,0.5,0.3827132298436713,0.0,171,1,0
13,0.091,0.414,0.5,0.3829906583762212,0.0,171,1,0
13,0.091,0.454,0.5,0.3994900372281659,0.0,171,1,0
13,0.091,0.495,0.5,0.4266609882654099,0.0,171,1,0
13,0.091,0.535,0.5,0.4044884152954035,0.0,171,1,0
13,0.091,0.576,0.5,0.3625541047507336,0.0,171,1,0
13,0.091,0.616,0.5,0.3662793037883162,0.0,171,1,0
13,0.091,0.656,0.5,0.4075868239397323,0.0,171,1,0
13,0.091,0.697,0.5,0.3867935925412178,0.0,171,1,0
13,0.091,0.737,0.5,0.3689851184786711,0.0,171,1,0
13,0.091,0.778,0.5,0.4145247855754735,0.0,171,1,0
13,0.131,0.01,0.5,0.3932987108513754,0.0,171,1,0
13,0.131,0.05,0.5,0.4250499442111239,0.0,171,1,0
13,0.131,0.091,0.5,0.3720815084135553,0.0,171,1,0
13,0.131,0.131,0.5,0.3796112298173491,0.0,171,1,0
13,0.131,0.172,0.5,0.452364934564317,0.0,171,1,0
13,0.131,0.212,0.5,0.4124749561884676,0.0,171,1,0
13,0.131,0.252,0.5,0.3506471514711198,0.0,171,1,0
13,0.131,0.293,0.5,0.3975081580464897,0.0,171,1,0
13,0.131,0.333,0.5,0.4391504448864203,0.0,171,1,0
13,0.131,0.374,0.5,0.4149406538576403,0.0,171,1,0
13,0.131,0.414,0.5,0.4265340459490094,0.0,171,1,0
13,0.131,0.454,0.5,0.3969349701983497,0.0,171,1,0
13,0.131,0.495,0.5,0.3761243452860114,0.0,171,1,0
13,0.131,0.535,0.5,0.4359177570125195,0.0,171,1,0
13,0.131,0.576,0.5,0.4143565216058383,0.0,171,1,0
13,0.131,0.616,0.5,0.4238315140863096,0.0,171,1,0
13,0.131,0.656,0.5,0.4520916695870307,0.0,171,1,0
13,0.131,0.697,0.5,0.4240854726865851,0.0,171,1,0
13,0.131,0.737,0.5,0.4452655322410487,0.0,171,1,0
13,0.131,0.778,0.5,0.4505580400245937,0.0,171,1,0
13,0.172,0.01,0.5,0.3302048570151557,0.0,171,1,0
13,0.172,0.05,0.5,0.3731879555983491,0.0,171,1,0
13,0.172,0.091,0.5,0.414553953732851,0.0,171,1,0
13,0.172,0.131,0.5,0.3981292778053956,0.0,171,1,0
13,0.172,0.172,0.5,0.4630759740403461,0.0,171,1,0
13,0.172,0.212,0.5,0.4100330869030328,0.0,171,1,0
13,0.172,0.252,0.5,0.3933340624299143,0.0,171,1,0
13,0.172,0.293,0.5,0.4452699274379633,0.0,171,1,0
13,0.172,0.333,0.5,0.4629355306071625,0.0,171,1,0
13,0.172,0.374,0.5,0.4065891465135346,0.0,171,1,0
13,0.172,0.414,0.5,0.4357948796475751,0.0,171,1,0
13,0.172,0.454,0.5,0.5191312337567191,0.0,171,1,0
13,0.172,0.495,0.5,0.4784752326524645,0.0,171,1,0
13,0.172,0.535,0.5,0.4971870288357756,0.0,171,1,0
13,0.172,0.576,0.5,0.4879555980257699,0.0,171,1,0
13,0.172,0.616,0.5,0.4847565401031421,0.0,171,1,0
13,0.172,0.656,0.5,0.5237621372619178,0.0,171,1,0
13,0.172,0.697,0.5,0.4801900766112678,0.0,171,1,0
13,0.172,0.737,0.5,0.5529463720124953,0.0,171,1,0
13,0.172,0.778,0.5,0.5269058143559937,0.0,171,1,0
13,0.212,0.01,0.5,0.3821037545677057,0.0,171,1,0
13,0.212,0.05,0.5,0.4557744992912295,0.0,171,1,0
13,0.212,0.091,0.5,0.4117380916200449,0.0,171,1,0
13,0.212,0.131,0.5,0.4255707192066849,0.0,171,1,0
13,0.212,0.172,0.5,0.4219328506382136,0.0,171,1,0
13,0.212,0.212,0.5,0.4850524888075838,0.0,171,1,0
13,0.212,0.252,0.5,0.4610306395647173,0.0,171,1,0
13,0.212,0.293,0.5,0.5034166084356635,0.0,171,1,0
13,0.212,0.333,0.5,0.5620493739688186,0.0,171,1,0
13,0.212,0.374,0.5,0.5340687524817114,0.0,171,1,0
13,0.212,0.414,0.5,0.5176676813113262,0.0,171,1,0
13,0.212,0.454,0.5,0.5848267817517094,0.0,171,1,0
13,0.212,0.495,0.5,0.5631727731976274,0.0,171,1,0
13,0.212,0.535,0.5,0.5954279025551222,0.0,171,1,0
13,0.212,0.576,0.5,0.5749778550367843,0.0,171,1,0
13,0.212,0.616,0.5,0.6015975444100237,0.0,171,1,0
13,0.212,0.656,0.5,0.618156061527391,0.0,171,1,0
13,0.212,0.697,0.5,0.613392064369254,0.0,171,1,0
13,0.212,0.737,0.5,0.5859525340244569,0.0,171,1,0
13,0.212,0.778,0.5,0.6024899350765792,0.0,171,1,0
13,0.252,0.01,0.5,0.374172982966875,0.0,171,1,0
13,0.252,0.05,0.5,0.4154824207282472,0.0,171,1,0
13,0.252,0.091,0.5,0.3997454534237422,0.0,171,1,0
13,0.252,0.131,0.5,0.4629120679060308,0.0,171,1,0
13,0.252,0.172,0.5,0.4872390505961941,0.0,171,1,0
13,0.252,0.212,0.5,0.4616414206465419,0.0,171,1,0
13,0.252,0.252,0.5,0.5174939943818292,0.0,171,1,0
13,0.252,0.293,0.5,0.5547677865291314,0.0,171,1,0
13,0.252,0.333,0.5,0.5200035633722091,0.0,171,1,0
13,0.252,0.374,0.5,0.5729479508709681,0.0,171,1,0
13,0.252,0.414,0.5,0.5766229818231383,0.0,171,1,0
13,0.252,0.454,0.5,0.6038024977991849,0.0,171,1,0
13,0.252,0.495,0.5,0.6357389084280435,0.0,171,1,0
13,0.252,0.535,0.5,0.6087445898450985,0.0,171,1,0
13,0.252,0.576,0.5,0.6128849961429335,0.0,171,1,0
13,0.252,0.616,0.5,0.5836229193957231,0.0,171,1,0
13,0.252,0.656,0.5,0.5876544895355493,0.0,171,1,0
13,0.252,0.697,0.5,0.5750242912664664,0.0,171,1,0
13,0.252,0.737,0.5,0.6254592508027981,0.0,171,1,0
13,0.252,0.778,0.5,0.6096565979799088,0.0,171,1,0
13,0.293,0.01,0.5,0.3924385159128868,0.0,171,1,0
13,0.293,0.05,0.5,0.4350327358849565,0.0,171,1,0
13,0.293,0.091,0.5,0.4525366143095834,0.0,171,1,0
13,0.293,0.131,0.5,0.5291564799927674,0.0,171,1,0
13,0.293,0.172,0.5,0.5113777889845572,0.0,171,1,0
13,0.293,0.212,0.5,0.5389257589033131,0.0,171,1,0
13,0.293,0.252,0.5,0.6167864870680125,0.0,171,1,0
13,0.293,0.293,0.5,0.5731051390016313,0.0,171,1,0
13,0.293,0.333,0.5,0.6024178681845545,0.0,171,1,0
13,0.293,0.374,0.5,0.6321196494523242,0.0,171,1,0
13,0.293,0.414,0.5,0.6314451913754228,0.0,171,1,0
13,0.293,0.454,0.5,0.5789807506664314,0.0,171,1,0
13,0.293,0.495,0.5,0.6414997182486858,0.0,171,1,0
13,0.293,0.535,0.5,0.5793299336145892,0.0,171,1,0
13,0.293,0.576,0.5,0.5997668782832617,0.0,171,1,0
13,0.293,0.616,0.5,0.5898732458696465,0.0,171,1,0
13,0.293,0.656,0.5,0.610357023417508,0.0,171,1,0
13,0.293,0.697,0.5,0.6231962282979807,0.0,171,1,0
13,0.293,0.737,0.5,0.6226798255788022,0.0,171,1,0
13,0.293,0.778,0.5,0.5920707660262096,0.0,171,1,0
13,0.333,0.01,0.5,0.3548892247537483,0.0,171,1,0
13,0.333,0.05,0.5,0.4429030201963114,0.0,171,1,0
13,0.333,0.091,0.5,0.4994081288085235,0.0,171,1,0
13,0.333,0.131,0.5,0.5662479813283162,0.0,171,1,0
13,0.333,0.172,0.5,0.5656533243174638,0.0,171,1,0
13,0.333,0.212,0.5,0.6041661458733668,0.0,171,1,0
13,0.333,0.252,0.5,0.6291154355898612,0.0,171,1,0
13,0.333,0.293,0.5,0.628028735771707,0.0,171,1,0
13,0.333,0.333,0.5,0.650735679061204,0.0,171,1,0
13,0.333,0.374,0.5,0.6230878258900489,0.0,171,1,0
13,0.333,0.414,0.5,0.6130465845577453,0.0,171,1,0
13,0.333,0.454,0.5,0.5762599937340684,0.0,171,1,0
13,0.333,0.495,0.5,0.622988134704366,0.0,171,1,0
13,0.333,0.535,0.5,0.6324128991858032,0.0,171,1,0
13,0.333,0.576,0.5,0.6015221481807601,0.0,171,1,0
13,0.333,0.616,0.5,0.6126589982453208,0.0,171,1,0
13,0.333,0.656,0.5,0.5762366151138284,0.0,171,1,0
13,0.333,0.697,0.5,0.6126429214637844,0.0,171,1,0
13,0.333,0.737,0.5,0.5593577491880564,0.0,171,1,0
13,0.333,0.778,0.5,0.5808644225366977,0.0,171,1,0
13,0.374,0.01,0.5,0.3950830382100787,0.0,171,1,0
13,0.374,0.05,0.5,0.4593483294976694,0.0,171,1,0
13,0.374,0.091,0.5,0.4964433005978199,0.0,171,1,0
13,0.374,0.131,0.5,0.6051239564678444,0.0,171,1,0
13,0.374,0.172,0.5,0.6128613612197921,0.0,171,1,0
13,0.374,0.212,0.5,0.5777656184198281,0.0,171,1,0
13,0.374,0.252,0.5,0.6087426593260277,0.0,171,1,0
13,0.374,0.293,0.5,0.619621519540434,0.0,171,1,0
13,0.374,0.333,0.5,0.5806879076003795,0.0,171,1,0
13,0.374,0.374,0.5,0.5527193577660166,0.0,171,1,0
13,0.374,0.414,0.5,0.6255482228357456,0.0,171,1,0
13,0.374,0.454,0.5,0.5858431969511536,0.0,171,1,0
13,0.374,0.495,0.5,0.6061783821486901,0.0,171,1,0
13,0.374,0.535,0.5,0.633680234751926,0.0,171,1,0
13,0.374,0.576,0.5,0.6036500221581655,0.0,171,1,0
13,0.374,0.616,0.5,0.5976621017067657,0.0,171,1,0
13,0.374,0.656,0.5,0.588631984794375,0.0,171,1,0
13,0.374,0.697,0.5,0.6006955583220965,0.0,171,1,0
13,0.374,0.737,0.5,0.5973268686811342,0.0,171,1,0
13,0.374,0.778,0.5,0.6282427504400979,0.0,171,1,0
13,0.414,0.01,0.5,0.3995434941587306,0.0,171,1,0
13,0.414,0.05,0.5,0.5421255724600746,0.0,171,1,0
13,0.414,0.091,0.5,0.5566178857798556,0.0,171,1,0
13,0.414,0.131,0.5,0.5658825639244962,0.0,171,1,0
13,0.414,0.172,0.5,0.5931125927311981,0.0,171,1,0
13,0.414,0.212,0.5,0.6001344625759447,0.0,171,1,0
13,0.414,0.252,0.5,0.6340548876340071,0.0,171,1,0
13,0.414,0.293,0.5,0.6089454703387072,0.0,171,1,0
13,0.414,0.333,0.5,0.6247040508618426,0.0,171,1,0
13,0.414,0.374,0.5,0.5855077243900377,0.0,171,1,0
13,0.414,0.414,0.5,0.6020230304155626,0.0,171,1,0
13,0.414,0.454,0.5,0.5656915308529976,0.0,171,1,0
13,0.414,0.495,0.5,0.5966485989344924,0.0,171,1,0
13,0.414,0.535,0.5,0.5440527170173121,0.0,171,1,0
13,0.414,0.576,0.5,0.6197360192387081,0.0,171,1,0
13,0.414,0.616,0.5,0.589428892889866,0.0,171,1,0
13,0.414,0.656,0.5,0.6136125331905041,0.0,171,1,0
13,0.414,0.697,0.5,0.5842195255019048,0.0,171,1,0
13,0.414,0.737,0.5,0.58178142150223,0.0,171,1,0
13,0.414,0.778,0.5,0.6108916060671865,0.0,171,1,0
13,0.454,0.01,0.5,0.4318753530303187,0.0,171,1,0
13,0.454,0.05,0.5,0.5097075152618888,0.0,171,1,0
13,0.454,0.091,0.5,0.6023028309852505,0.0,171,1,0
13,0.454,0.131,0.5,0.5833091298656957,0.0,171,1,0
13,0.454,0.172,0.5,0.6040967035798692,0.0,171,1,0
13,0.454,0.212,0.5,0.551369054115377,0.0,171,1,0
13,0.454,0.252,0.5,0.578934839713395,0.0,171,1,0
13,0.454,0.293,0.5,0.6275948878771587,0.0,171,1,0
13,0.454,0.333,0.5,0.6063533947310377,0.0,171,1,0
13,0.454,0.374,0.5,0.5940398350245567,0.0,171,1,0
13,0.454,0.414,0.5,0.5815981166530138,0.0,171,1,0
13,0.454,0.454,0.5,0.5904758231609654,0.0,171,1,0
13,0.454,0.495,0.5,0.6077351685364561,0.0,171,1,0
13,0.454,0.535,0.5,0.6577170760011135,0.0,171,1,0
13,0.454,0.576,0.5,0.592509746890013,0.0,171,1,0
13,0.454,0.616,0.5,0.5808013134492946,0.0,171,1,0
13,0.454,0.656,0.5,0.5783074296254562,0.0,171,1,0
13,0.454,0.697,0.5,0.6025660907860023,0.0,171,1,0
13,0.454,0.737,0.5,0.6210124235144846,0.0,171,1,0
13,0.454,0.778,0.5,0.5841421045927003,0.0,171,1,0
13,0.495,0.01,0.5,0.4003586995554148,0.0,171,1,0
13,0.495,0.05,0.5,0.5058447888052902,0.0,171,1,0
13,0.495,0.091,0.5,0.5583651825108115,0.0,171,1,0
13,0.495,0.131,0.5,0.5848293598597697,0.0,171,1,0
13,0.495,0.172,0.5,0.5657483334940518,0.0,171,1,0
13,0.495,0.212,0.5,0.5783828494245344,0.0,171,1,0
13,0.495,0.252,0.5,0.5839640198743105,0.0,171,1,0
13,0.495,0.293,0.5,0.5926666340370257,0.0,171,1,0
13,0.495,0.333,0.5,0.5911511143161763,0.0,171,1,0
13,0.495,0.374,0.5,0.5826382581467817,0.0,171,1,0
13,0.495,0.414,0.5,0.621325217094401,0.0,171,1,0
13,0.495,0.454,0.5,0.5881935030481609,0.0,171,1,0
13,0.495,0.495,0.5,0.634083958900813,0.0,171,1,0
13,0.495,0.535,0.5,0.5797662825624647,0.0,171,1,0
13,0.495,0.576,0.5,0.6054553940139296,0.0,171,1,0
13,0.495,0.616,0.5,0.581421275668388,0.0,171,1,0
13,0.495,0.656,0.5,0.584918670164044,0.0,171,1,0
13,0.495,0.697,0.5,0.5940980882772933,0.0,171,1,0
13,0.495,0.737,0.5,0.5857105922702707,0.0,171,1,0
13,0.495,0.778,0.5,0.6208378856328728,0.0,171,1,0
13,0.535,0.01,0.5,0.4235352060225702,0.0,171,1,0
13,0.535,0.05,0.5,0.5327309626890835,0.0,171,1,0
13,0.535,0.091,0.5,0.5316866106926631,0.0,171,1,0
13,0.535,0.131,0.5,0.6078648800760629,0.0,171,1,0
13,0.535,0.172,0.5,0.5757082373346054,0.0,171,1,0
13,0.535,0.212,0.5,0.6447330877755937,0.0,171,1,0
13,0.535,0.252,0.5,0.6161520174419325,0.0,171,1,0
13,0.535,0.293,0.5,0.578802189498455,0.0,171,1,0
13,0.535,0.333,0.5,0.5992690987252223,0.0,171,1,0
13,0.535,0.374,0.5,0.5658679257951728,0.0,171,1,0
